TRACK,LABEL,METHOD,CURVE
12,feature.Area.unmanaged,,2
12,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,3
12,feature.Seral.CWHvm_HW_FDC_H.immature,,35
12,feature.Seral.CWHvm_HW_FDC_H.mature,,36
12,feature.Seral.CWHvm_HW_FDC_H.overmature,,37
12,feature.Seral.CWHvm_HW_FDC_H.regenerating,,7
12,feature.Seral.CWHvm_HW_FDC_H.young,,8
12,feature.Seral.immature,,35
12,feature.Seral.mature,,36
12,feature.Seral.overmature,,37
12,feature.Seral.regenerating,,7
12,feature.Seral.young,,8
12,feature.SpeciesProp.unmanaged.CW,,11
12,feature.SpeciesProp.unmanaged.FDC,,9
12,feature.SpeciesProp.unmanaged.HW,,131
12,feature.Yield.unmanaged.CW,,132
12,feature.Yield.unmanaged.FDC,,133
12,feature.Yield.unmanaged.HW,,134
12,feature.Yield.unmanaged.Total,,135
13,feature.Area.managed,,2
13,feature.Area.og1.CWHvm_HW_FDC_H,,130
13,feature.Area.og1.total,,130
13,feature.Area.og2.CWHvm_HW_FDC_H,,1
13,feature.Area.og2.total,,1
13,feature.QMD.managed.CWHvm_HW_FDC_H,,3
13,feature.Seral.CWHvm_HW_FDC_H.immature,,35
13,feature.Seral.CWHvm_HW_FDC_H.mature,,36
13,feature.Seral.CWHvm_HW_FDC_H.overmature,,37
13,feature.Seral.CWHvm_HW_FDC_H.regenerating,,7
13,feature.Seral.CWHvm_HW_FDC_H.young,,8
13,feature.Seral.immature,,35
13,feature.Seral.mature,,36
13,feature.Seral.overmature,,37
13,feature.Seral.regenerating,,7
13,feature.Seral.young,,8
13,feature.SpeciesProp.managed.CW,,17
13,feature.SpeciesProp.managed.FDC,,16
13,feature.SpeciesProp.managed.HW,,10
13,feature.Yield.managed.CW,,136
13,feature.Yield.managed.FDC,,137
13,feature.Yield.managed.HW,,138
13,feature.Yield.managed.Total,,139
14,feature.Area.managed,,2
14,feature.Area.og1.CWHvm_HW_FDC_H,,130
14,feature.Area.og1.total,,130
14,feature.Area.og2.CWHvm_HW_FDC_H,,1
14,feature.Area.og2.total,,1
14,feature.QMD.managed.CWHvm_HW_FDC_H,,3
14,feature.SpeciesProp.managed.CW,,147
14,feature.SpeciesProp.managed.FDC,,17
14,feature.SpeciesProp.managed.HW,,147
14,feature.Yield.managed.CW,,148
14,feature.Yield.managed.FDC,,136
14,feature.Yield.managed.HW,,149
14,feature.Yield.managed.Total,,139
15,feature.Area.managed,,2
15,feature.Area.og1.CWHvm_HW_FDC_H,,130
15,feature.Area.og1.total,,130
15,feature.Area.og2.CWHvm_HW_FDC_H,,1
15,feature.Area.og2.total,,1
15,feature.QMD.managed.CWHvm_HW_FDC_H,,3
15,feature.SpeciesProp.managed.CW,,147
15,feature.SpeciesProp.managed.FDC,,17
15,feature.SpeciesProp.managed.HW,,147
15,feature.Yield.managed.CW,,159
15,feature.Yield.managed.FDC,,160
15,feature.Yield.managed.HW,,161
15,feature.Yield.managed.Total,,162
16,feature.Area.managed,,2
16,feature.Area.og1.CWHvm_HW_FDC_H,,130
16,feature.Area.og1.total,,130
16,feature.Area.og2.CWHvm_HW_FDC_H,,1
16,feature.Area.og2.total,,1
16,feature.QMD.managed.CWHvm_HW_FDC_H,,3
16,feature.SpeciesProp.managed.CW,,147
16,feature.SpeciesProp.managed.FDC,,17
16,feature.SpeciesProp.managed.HW,,147
16,feature.Yield.managed.CW,,168
16,feature.Yield.managed.FDC,,169
16,feature.Yield.managed.HW,,170
16,feature.Yield.managed.Total,,171
17,feature.Area.managed,,2
17,feature.Area.og1.CWHvm_HW_FDC_H,,130
17,feature.Area.og1.total,,130
17,feature.Area.og2.CWHvm_HW_FDC_H,,1
17,feature.Area.og2.total,,1
17,feature.QMD.managed.CWHvm_HW_FDC_H,,3
17,feature.SpeciesProp.managed.CW,,147
17,feature.SpeciesProp.managed.FDC,,17
17,feature.SpeciesProp.managed.HW,,147
17,feature.Yield.managed.CW,,176
17,feature.Yield.managed.FDC,,177
17,feature.Yield.managed.HW,,178
17,feature.Yield.managed.Total,,179
18,feature.Area.managed,,2
18,feature.Area.og1.CWHvm_HW_FDC_H,,130
18,feature.Area.og1.total,,130
18,feature.Area.og2.CWHvm_HW_FDC_H,,1
18,feature.Area.og2.total,,1
18,feature.QMD.managed.CWHvm_HW_FDC_H,,3
18,feature.SpeciesProp.managed.CW,,147
18,feature.SpeciesProp.managed.FDC,,17
18,feature.SpeciesProp.managed.HW,,147
18,feature.Yield.managed.CW,,184
18,feature.Yield.managed.FDC,,185
18,feature.Yield.managed.HW,,186
18,feature.Yield.managed.Total,,187
19,feature.Area.og1.CWHvm_DR_HW_M,,0
19,feature.Area.og1.total,,0
19,feature.Area.og2.CWHvm_DR_HW_M,,1
19,feature.Area.og2.total,,1
19,feature.Area.unmanaged,,2
19,feature.QMD.unmanaged.CWHvm_DR_HW_M,,3
19,feature.Seral.CWHvm_DR_HW_M.immature,,4
19,feature.Seral.CWHvm_DR_HW_M.mature,,5
19,feature.Seral.CWHvm_DR_HW_M.overmature,,6
19,feature.Seral.CWHvm_DR_HW_M.regenerating,,7
19,feature.Seral.CWHvm_DR_HW_M.young,,8
19,feature.Seral.immature,,4
19,feature.Seral.mature,,5
19,feature.Seral.overmature,,6
19,feature.Seral.regenerating,,7
19,feature.Seral.young,,8
19,feature.SpeciesProp.unmanaged.CW,,9
19,feature.SpeciesProp.unmanaged.FDC,,10
19,feature.SpeciesProp.unmanaged.HW,,11
19,feature.Yield.unmanaged.CW,,192
19,feature.Yield.unmanaged.FDC,,193
19,feature.Yield.unmanaged.HW,,194
19,feature.Yield.unmanaged.Total,,195
20,feature.Area.managed,,2
20,feature.Area.og1.CWHvm_DR_HW_M,,0
20,feature.Area.og1.total,,0
20,feature.Area.og2.CWHvm_DR_HW_M,,1
20,feature.Area.og2.total,,1
20,feature.QMD.managed.CWHvm_DR_HW_M,,3
20,feature.Seral.CWHvm_DR_HW_M.immature,,4
20,feature.Seral.CWHvm_DR_HW_M.mature,,5
20,feature.Seral.CWHvm_DR_HW_M.overmature,,6
20,feature.Seral.CWHvm_DR_HW_M.regenerating,,7
20,feature.Seral.CWHvm_DR_HW_M.young,,8
20,feature.Seral.immature,,4
20,feature.Seral.mature,,5
20,feature.Seral.overmature,,6
20,feature.Seral.regenerating,,7
20,feature.Seral.young,,8
20,feature.SpeciesProp.managed.CW,,9
20,feature.SpeciesProp.managed.FDC,,131
20,feature.SpeciesProp.managed.HW,,11
20,feature.Yield.managed.CW,,196
20,feature.Yield.managed.FDC,,197
20,feature.Yield.managed.HW,,198
20,feature.Yield.managed.Total,,199
21,feature.Area.og1.CWHvm_HW_CW_L,,207
21,feature.Area.og1.total,,207
21,feature.Area.og2.CWHvm_HW_CW_L,,1
21,feature.Area.og2.total,,1
21,feature.Area.unmanaged,,2
21,feature.QMD.unmanaged.CWHvm_HW_CW_L,,3
21,feature.Seral.CWHvm_HW_CW_L.immature,,4
21,feature.Seral.CWHvm_HW_CW_L.mature,,208
21,feature.Seral.CWHvm_HW_CW_L.overmature,,108
21,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
21,feature.Seral.CWHvm_HW_CW_L.young,,8
21,feature.Seral.immature,,4
21,feature.Seral.mature,,208
21,feature.Seral.overmature,,108
21,feature.Seral.regenerating,,7
21,feature.Seral.young,,8
21,feature.SpeciesProp.unmanaged.CW,,209
21,feature.SpeciesProp.unmanaged.HW,,210
21,feature.Yield.unmanaged.CW,,211
21,feature.Yield.unmanaged.HW,,212
21,feature.Yield.unmanaged.Total,,213
22,feature.Area.managed,,2
22,feature.Area.og1.CWHvm_HW_CW_L,,207
22,feature.Area.og1.total,,207
22,feature.Area.og2.CWHvm_HW_CW_L,,1
22,feature.Area.og2.total,,1
22,feature.QMD.managed.CWHvm_HW_CW_L,,3
22,feature.Seral.CWHvm_HW_CW_L.immature,,4
22,feature.Seral.CWHvm_HW_CW_L.mature,,208
22,feature.Seral.CWHvm_HW_CW_L.overmature,,108
22,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
22,feature.Seral.CWHvm_HW_CW_L.young,,8
22,feature.Seral.immature,,4
22,feature.Seral.mature,,208
22,feature.Seral.overmature,,108
22,feature.Seral.regenerating,,7
22,feature.Seral.young,,8
22,feature.SpeciesProp.managed.CW,,214
22,feature.SpeciesProp.managed.HW,,210
22,feature.Yield.managed.CW,,215
22,feature.Yield.managed.HW,,216
22,feature.Yield.managed.Total,,217
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_L,,207
23,feature.Area.og1.total,,207
23,feature.Area.og2.CWHvm_HW_CW_L,,1
23,feature.Area.og2.total,,1
23,feature.QMD.managed.CWHvm_HW_CW_L,,3
23,feature.Seral.CWHvm_HW_CW_L.immature,,4
23,feature.Seral.CWHvm_HW_CW_L.mature,,208
23,feature.Seral.CWHvm_HW_CW_L.overmature,,108
23,feature.Seral.CWHvm_HW_CW_L.regenerating,,7
23,feature.Seral.CWHvm_HW_CW_L.young,,8
23,feature.Seral.immature,,4
23,feature.Seral.mature,,208
23,feature.Seral.overmature,,108
23,feature.Seral.regenerating,,7
23,feature.Seral.young,,8
23,feature.SpeciesProp.managed.CW,,11
23,feature.SpeciesProp.managed.FDC,,9
23,feature.SpeciesProp.managed.HW,,10
23,feature.Yield.managed.CW,,225
23,feature.Yield.managed.FDC,,226
23,feature.Yield.managed.HW,,227
23,feature.Yield.managed.Total,,217
24,feature.Area.og1.CWHvm_FDC_HW_L,,207
24,feature.Area.og1.total,,207
24,feature.Area.og2.CWHvm_FDC_HW_L,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,3
24,feature.Seral.CWHvm_FDC_HW_L.immature,,106
24,feature.Seral.CWHvm_FDC_HW_L.mature,,231
24,feature.Seral.CWHvm_FDC_HW_L.overmature,,232
24,feature.Seral.CWHvm_FDC_HW_L.regenerating,,7
24,feature.Seral.CWHvm_FDC_HW_L.young,,8
24,feature.Seral.immature,,106
24,feature.Seral.mature,,231
24,feature.Seral.overmature,,232
24,feature.Seral.regenerating,,7
24,feature.Seral.young,,8
24,feature.SpeciesProp.unmanaged.CW,,38
24,feature.SpeciesProp.unmanaged.FDC,,39
24,feature.SpeciesProp.unmanaged.HW,,40
24,feature.Yield.unmanaged.CW,,233
24,feature.Yield.unmanaged.FDC,,234
24,feature.Yield.unmanaged.HW,,235
24,feature.Yield.unmanaged.Total,,236
25,feature.Area.managed,,2
25,feature.Area.og1.CWHvm_FDC_HW_L,,207
25,feature.Area.og1.total,,207
25,feature.Area.og2.CWHvm_FDC_HW_L,,1
25,feature.Area.og2.total,,1
25,feature.QMD.managed.CWHvm_FDC_HW_L,,3
25,feature.Seral.CWHvm_FDC_HW_L.immature,,106
25,feature.Seral.CWHvm_FDC_HW_L.mature,,231
25,feature.Seral.CWHvm_FDC_HW_L.overmature,,232
25,feature.Seral.CWHvm_FDC_HW_L.regenerating,,7
25,feature.Seral.CWHvm_FDC_HW_L.young,,8
25,feature.Seral.immature,,106
25,feature.Seral.mature,,231
25,feature.Seral.overmature,,232
25,feature.Seral.regenerating,,7
25,feature.Seral.young,,8
25,feature.SpeciesProp.managed.CW,,38
25,feature.SpeciesProp.managed.FDC,,39
25,feature.SpeciesProp.managed.HW,,40
25,feature.Yield.managed.CW,,237
25,feature.Yield.managed.FDC,,238
25,feature.Yield.managed.HW,,239
25,feature.Yield.managed.Total,,240
26,feature.Area.managed,,2
26,feature.Area.og1.CWHvm_FDC_HW_L,,207
26,feature.Area.og1.total,,207
26,feature.Area.og2.CWHvm_FDC_HW_L,,1
26,feature.Area.og2.total,,1
26,feature.QMD.managed.CWHvm_FDC_HW_L,,3
26,feature.SpeciesProp.managed.CW,,11
26,feature.SpeciesProp.managed.FDC,,250
26,feature.Yield.managed.CW,,251
26,feature.Yield.managed.FDC,,252
26,feature.Yield.managed.Total,,240
27,feature.Area.managed,,2
27,feature.Area.og1.CWHvm_FDC_HW_L,,207
27,feature.Area.og1.total,,207
27,feature.Area.og2.CWHvm_FDC_HW_L,,1
27,feature.Area.og2.total,,1
27,feature.QMD.managed.CWHvm_FDC_HW_L,,3
27,feature.SpeciesProp.managed.CW,,11
27,feature.SpeciesProp.managed.FDC,,250
27,feature.Yield.managed.CW,,261
27,feature.Yield.managed.FDC,,262
27,feature.Yield.managed.Total,,263
28,feature.Area.managed,,2
28,feature.Area.og1.CWHvm_FDC_HW_L,,207
28,feature.Area.og1.total,,207
28,feature.Area.og2.CWHvm_FDC_HW_L,,1
28,feature.Area.og2.total,,1
28,feature.QMD.managed.CWHvm_FDC_HW_L,,3
28,feature.SpeciesProp.managed.CW,,11
28,feature.SpeciesProp.managed.FDC,,250
28,feature.Yield.managed.CW,,268
28,feature.Yield.managed.FDC,,269
28,feature.Yield.managed.Total,,270
29,feature.Area.managed,,2
29,feature.Area.og1.CWHvm_FDC_HW_L,,207
29,feature.Area.og1.total,,207
29,feature.Area.og2.CWHvm_FDC_HW_L,,1
29,feature.Area.og2.total,,1
29,feature.QMD.managed.CWHvm_FDC_HW_L,,3
29,feature.SpeciesProp.managed.CW,,11
29,feature.SpeciesProp.managed.FDC,,250
29,feature.Yield.managed.CW,,275
29,feature.Yield.managed.FDC,,276
29,feature.Yield.managed.Total,,277
30,feature.Area.managed,,2
30,feature.Area.og1.CWHvm_FDC_HW_L,,207
30,feature.Area.og1.total,,207
30,feature.Area.og2.CWHvm_FDC_HW_L,,1
30,feature.Area.og2.total,,1
30,feature.QMD.managed.CWHvm_FDC_HW_L,,3
30,feature.SpeciesProp.managed.CW,,11
30,feature.SpeciesProp.managed.FDC,,250
30,feature.Yield.managed.CW,,282
30,feature.Yield.managed.FDC,,283
30,feature.Yield.managed.Total,,284
31,feature.Area.og1.CWHvm_CW_HW_M,,288
31,feature.Area.og1.total,,288
31,feature.Area.og2.CWHvm_CW_HW_M,,1
31,feature.Area.og2.total,,1
31,feature.Area.unmanaged,,2
31,feature.QMD.unmanaged.CWHvm_CW_HW_M,,3
31,feature.Seral.CWHvm_CW_HW_M.immature,,4
31,feature.Seral.CWHvm_CW_HW_M.mature,,208
31,feature.Seral.CWHvm_CW_HW_M.overmature,,108
31,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
31,feature.Seral.CWHvm_CW_HW_M.young,,8
31,feature.Seral.immature,,4
31,feature.Seral.mature,,208
31,feature.Seral.overmature,,108
31,feature.Seral.regenerating,,7
31,feature.Seral.young,,8
31,feature.SpeciesProp.unmanaged.CW,,289
31,feature.SpeciesProp.unmanaged.HW,,290
31,feature.Yield.unmanaged.CW,,291
31,feature.Yield.unmanaged.HW,,292
31,feature.Yield.unmanaged.Total,,293
32,feature.Area.managed,,2
32,feature.Area.og1.CWHvm_CW_HW_M,,288
32,feature.Area.og1.total,,288
32,feature.Area.og2.CWHvm_CW_HW_M,,1
32,feature.Area.og2.total,,1
32,feature.QMD.managed.CWHvm_CW_HW_M,,3
32,feature.Seral.CWHvm_CW_HW_M.immature,,4
32,feature.Seral.CWHvm_CW_HW_M.mature,,208
32,feature.Seral.CWHvm_CW_HW_M.overmature,,108
32,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
32,feature.Seral.CWHvm_CW_HW_M.young,,8
32,feature.Seral.immature,,4
32,feature.Seral.mature,,208
32,feature.Seral.overmature,,108
32,feature.Seral.regenerating,,7
32,feature.Seral.young,,8
32,feature.SpeciesProp.managed.CW,,289
32,feature.SpeciesProp.managed.HW,,290
32,feature.Yield.managed.CW,,294
32,feature.Yield.managed.HW,,295
32,feature.Yield.managed.Total,,296
33,feature.Area.managed,,2
33,feature.Area.og1.CWHvm_CW_HW_M,,288
33,feature.Area.og1.total,,288
33,feature.Area.og2.CWHvm_CW_HW_M,,1
33,feature.Area.og2.total,,1
33,feature.QMD.managed.CWHvm_CW_HW_M,,3
33,feature.Seral.CWHvm_CW_HW_M.immature,,4
33,feature.Seral.CWHvm_CW_HW_M.mature,,208
33,feature.Seral.CWHvm_CW_HW_M.overmature,,108
33,feature.Seral.CWHvm_CW_HW_M.regenerating,,7
33,feature.Seral.CWHvm_CW_HW_M.young,,8
33,feature.Seral.immature,,4
33,feature.Seral.mature,,208
33,feature.Seral.overmature,,108
33,feature.Seral.regenerating,,7
33,feature.Seral.young,,8
33,feature.SpeciesProp.managed.CW,,63
33,feature.SpeciesProp.managed.FDC,,302
33,feature.SpeciesProp.managed.HW,,10
33,feature.Yield.managed.CW,,303
33,feature.Yield.managed.FDC,,304
33,feature.Yield.managed.HW,,305
33,feature.Yield.managed.Total,,296
34,feature.Area.managed,,2
34,feature.Area.og1.CWHvm_CW_HW_M,,288
34,feature.Area.og1.total,,288
34,feature.Area.og2.CWHvm_CW_HW_M,,1
34,feature.Area.og2.total,,1
34,feature.QMD.managed.CWHvm_CW_HW_M,,3
34,feature.SpeciesProp.managed.CW,,311
34,feature.SpeciesProp.managed.FDC,,63
34,feature.SpeciesProp.managed.HW,,311
34,feature.Yield.managed.CW,,312
34,feature.Yield.managed.FDC,,303
34,feature.Yield.managed.HW,,313
34,feature.Yield.managed.Total,,296
35,feature.Area.managed,,2
35,feature.Area.og1.CWHvm_CW_HW_M,,288
35,feature.Area.og1.total,,288
35,feature.Area.og2.CWHvm_CW_HW_M,,1
35,feature.Area.og2.total,,1
35,feature.QMD.managed.CWHvm_CW_HW_M,,3
35,feature.SpeciesProp.managed.CW,,311
35,feature.SpeciesProp.managed.FDC,,63
35,feature.SpeciesProp.managed.HW,,311
35,feature.Yield.managed.CW,,322
35,feature.Yield.managed.FDC,,323
35,feature.Yield.managed.HW,,324
35,feature.Yield.managed.Total,,325
36,feature.Area.managed,,2
36,feature.Area.og1.CWHvm_CW_HW_M,,288
36,feature.Area.og1.total,,288
36,feature.Area.og2.CWHvm_CW_HW_M,,1
36,feature.Area.og2.total,,1
36,feature.QMD.managed.CWHvm_CW_HW_M,,3
36,feature.SpeciesProp.managed.CW,,311
36,feature.SpeciesProp.managed.FDC,,63
36,feature.SpeciesProp.managed.HW,,311
36,feature.Yield.managed.CW,,330
36,feature.Yield.managed.FDC,,331
36,feature.Yield.managed.HW,,332
36,feature.Yield.managed.Total,,333
37,feature.Area.managed,,2
37,feature.Area.og1.CWHvm_CW_HW_M,,288
37,feature.Area.og1.total,,288
37,feature.Area.og2.CWHvm_CW_HW_M,,1
37,feature.Area.og2.total,,1
37,feature.QMD.managed.CWHvm_CW_HW_M,,3
37,feature.SpeciesProp.managed.CW,,311
37,feature.SpeciesProp.managed.FDC,,63
37,feature.SpeciesProp.managed.HW,,311
37,feature.Yield.managed.CW,,338
37,feature.Yield.managed.FDC,,339
37,feature.Yield.managed.HW,,340
37,feature.Yield.managed.Total,,341
38,feature.Area.managed,,2
38,feature.Area.og1.CWHvm_CW_HW_M,,288
38,feature.Area.og1.total,,288
38,feature.Area.og2.CWHvm_CW_HW_M,,1
38,feature.Area.og2.total,,1
38,feature.QMD.managed.CWHvm_CW_HW_M,,3
38,feature.SpeciesProp.managed.CW,,311
