TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
7,CC,product.SpeciesProp.managed.FDC,0,R,,70
7,CC,product.Treated.managed.CC,0,R,,60
7,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,60
7,CC,product.Yield.managed.CW,0,R,,88
7,CC,product.Yield.managed.FDC,0,R,,89
7,CC,product.Yield.managed.Total,0,R,,90
7,F2,product.Treated.managed.F2,0,R,,91
8,CC,product.HarvestedVolume.managed.CW.CC,0,R,,95
8,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,96
8,CC,product.HarvestedVolume.managed.Total.CC,0,R,,97
8,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,53
8,CC,product.SpeciesProp.managed.CW,0,R,,69
8,CC,product.SpeciesProp.managed.FDC,0,R,,70
8,CC,product.Treated.managed.CC,0,R,,60
8,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,60
8,CC,product.Yield.managed.CW,0,R,,95
8,CC,product.Yield.managed.FDC,0,R,,96
8,CC,product.Yield.managed.Total,0,R,,97
8,F3,product.Treated.managed.F3,0,R,,98
9,CC,product.HarvestedVolume.managed.CW.CC,0,R,,102
9,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,103
9,CC,product.HarvestedVolume.managed.Total.CC,0,R,,104
9,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,53
9,CC,product.SpeciesProp.managed.CW,0,R,,69
9,CC,product.SpeciesProp.managed.FDC,0,R,,70
9,CC,product.Treated.managed.CC,0,R,,60
9,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,60
9,CC,product.Yield.managed.CW,0,R,,102
9,CC,product.Yield.managed.FDC,0,R,,103
9,CC,product.Yield.managed.Total,0,R,,104
11,CC,product.HarvestedVolume.managed.CW.CC,0,R,,118
11,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,119
11,CC,product.HarvestedVolume.managed.HW.CC,0,R,,120
11,CC,product.HarvestedVolume.managed.Total.CC,0,R,,121
11,CC,product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,0,R,,122
11,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,123
11,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,124
11,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,125
11,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,122
11,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,122
11,CC,product.SpeciesProp.managed.CW,0,R,,126
11,CC,product.SpeciesProp.managed.FDC,0,R,,127
11,CC,product.SpeciesProp.managed.HW,0,R,,128
11,CC,product.Treated.managed.CC,0,R,,129
11,CC,product.Treated.managed.CWHvm_HW_CW_M.CC,0,R,,129
11,CC,product.Yield.managed.CW,0,R,,118
11,CC,product.Yield.managed.FDC,0,R,,119
11,CC,product.Yield.managed.HW,0,R,,120
11,CC,product.Yield.managed.Total,0,R,,121
13,CC,product.HarvestedVolume.managed.CW.CC,0,R,,140
13,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,141
13,CC,product.HarvestedVolume.managed.HW.CC,0,R,,142
13,CC,product.HarvestedVolume.managed.Total.CC,0,R,,143
13,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
13,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,54
13,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,55
13,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,56
13,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,53
13,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,53
13,CC,product.SpeciesProp.managed.CW,0,R,,144
13,CC,product.SpeciesProp.managed.FDC,0,R,,145
13,CC,product.SpeciesProp.managed.HW,0,R,,146
13,CC,product.Treated.managed.CC,0,R,,60
13,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
13,CC,product.Yield.managed.CW,0,R,,140
13,CC,product.Yield.managed.FDC,0,R,,141
13,CC,product.Yield.managed.HW,0,R,,142
13,CC,product.Yield.managed.Total,0,R,,143
13,PCT,product.QMDNumerator.managed.CWHvm_HW_FDC_H.PCT,0,R,,61
13,PCT,product.Treated.managed.CWHvm_HW_FDC_H.PCT,0,R,,62
13,PCT,product.Treated.managed.PCT,0,R,,62
14,CC,product.HarvestedVolume.managed.CW.CC,0,R,,150
14,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,140
14,CC,product.HarvestedVolume.managed.HW.CC,0,R,,151
14,CC,product.HarvestedVolume.managed.Total.CC,0,R,,143
14,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
14,CC,product.SpeciesProp.managed.CW,0,R,,152
14,CC,product.SpeciesProp.managed.FDC,0,R,,144
14,CC,product.SpeciesProp.managed.HW,0,R,,152
14,CC,product.Treated.managed.CC,0,R,,60
14,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
14,CC,product.Yield.managed.CW,0,R,,150
14,CC,product.Yield.managed.FDC,0,R,,140
14,CC,product.Yield.managed.HW,0,R,,151
14,CC,product.Yield.managed.Total,0,R,,143
14,CT,product.HarvestedVolume.managed.CW.CT,0,R,,153
14,CT,product.HarvestedVolume.managed.FDC.CT,0,R,,154
14,CT,product.HarvestedVolume.managed.HW.CT,0,R,,155
14,CT,product.HarvestedVolume.managed.Total.CT,0,R,,156
14,CT,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CT,0,R,,74
14,CT,product.SpeciesProp.managed.CW,0,R,,157
14,CT,product.SpeciesProp.managed.FDC,0,R,,158
14,CT,product.SpeciesProp.managed.HW,0,R,,157
14,CT,product.Treated.managed.CT,0,R,,77
14,CT,product.Treated.managed.CWHvm_HW_FDC_H.CT,0,R,,77
14,CT,product.Yield.managed.CW,0,R,,153
14,CT,product.Yield.managed.FDC,0,R,,154
14,CT,product.Yield.managed.HW,0,R,,155
14,CT,product.Yield.managed.Total,0,R,,156
15,CC,product.HarvestedVolume.managed.CW.CC,0,R,,163
15,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,164
15,CC,product.HarvestedVolume.managed.HW.CC,0,R,,165
15,CC,product.HarvestedVolume.managed.Total.CC,0,R,,166
15,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
15,CC,product.SpeciesProp.managed.CW,0,R,,152
15,CC,product.SpeciesProp.managed.FDC,0,R,,144
15,CC,product.SpeciesProp.managed.HW,0,R,,152
15,CC,product.Treated.managed.CC,0,R,,60
15,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
15,CC,product.Yield.managed.CW,0,R,,163
15,CC,product.Yield.managed.FDC,0,R,,164
15,CC,product.Yield.managed.HW,0,R,,165
15,CC,product.Yield.managed.Total,0,R,,166
15,F1,product.Treated.managed.F1,0,R,,167
16,CC,product.HarvestedVolume.managed.CW.CC,0,R,,172
16,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,173
16,CC,product.HarvestedVolume.managed.HW.CC,0,R,,174
16,CC,product.HarvestedVolume.managed.Total.CC,0,R,,175
16,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
16,CC,product.SpeciesProp.managed.CW,0,R,,152
16,CC,product.SpeciesProp.managed.FDC,0,R,,144
16,CC,product.SpeciesProp.managed.HW,0,R,,152
16,CC,product.Treated.managed.CC,0,R,,60
16,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
16,CC,product.Yield.managed.CW,0,R,,172
16,CC,product.Yield.managed.FDC,0,R,,173
16,CC,product.Yield.managed.HW,0,R,,174
16,CC,product.Yield.managed.Total,0,R,,175
16,F2,product.Treated.managed.F2,0,R,,84
17,CC,product.HarvestedVolume.managed.CW.CC,0,R,,180
17,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,181
17,CC,product.HarvestedVolume.managed.HW.CC,0,R,,182
17,CC,product.HarvestedVolume.managed.Total.CC,0,R,,183
17,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
17,CC,product.SpeciesProp.managed.CW,0,R,,152
17,CC,product.SpeciesProp.managed.FDC,0,R,,144
17,CC,product.SpeciesProp.managed.HW,0,R,,152
17,CC,product.Treated.managed.CC,0,R,,60
17,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
17,CC,product.Yield.managed.CW,0,R,,180
17,CC,product.Yield.managed.FDC,0,R,,181
17,CC,product.Yield.managed.HW,0,R,,182
17,CC,product.Yield.managed.Total,0,R,,183
17,F3,product.Treated.managed.F3,0,R,,91
18,CC,product.HarvestedVolume.managed.CW.CC,0,R,,188
18,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,189
18,CC,product.HarvestedVolume.managed.HW.CC,0,R,,190
18,CC,product.HarvestedVolume.managed.Total.CC,0,R,,191
18,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,53
18,CC,product.SpeciesProp.managed.CW,0,R,,152
18,CC,product.SpeciesProp.managed.FDC,0,R,,144
18,CC,product.SpeciesProp.managed.HW,0,R,,152
18,CC,product.Treated.managed.CC,0,R,,60
18,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,60
18,CC,product.Yield.managed.CW,0,R,,188
18,CC,product.Yield.managed.FDC,0,R,,189
18,CC,product.Yield.managed.HW,0,R,,190
18,CC,product.Yield.managed.Total,0,R,,191
20,CC,product.HarvestedVolume.managed.CW.CC,0,R,,200
20,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,201
20,CC,product.HarvestedVolume.managed.HW.CC,0,R,,202
20,CC,product.HarvestedVolume.managed.Total.CC,0,R,,203
20,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,26
20,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,27
20,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,28
20,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,29
20,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,26
20,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,26
20,CC,product.SpeciesProp.managed.CW,0,R,,204
20,CC,product.SpeciesProp.managed.FDC,0,R,,205
20,CC,product.SpeciesProp.managed.HW,0,R,,206
20,CC,product.Treated.managed.CC,0,R,,33
20,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,33
20,CC,product.Yield.managed.CW,0,R,,200
20,CC,product.Yield.managed.FDC,0,R,,201
20,CC,product.Yield.managed.HW,0,R,,202
20,CC,product.Yield.managed.Total,0,R,,203
22,CC,product.HarvestedVolume.managed.CW.CC,0,R,,218
22,CC,product.HarvestedVolume.managed.HW.CC,0,R,,219
22,CC,product.HarvestedVolume.managed.Total.CC,0,R,,220
22,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,26
22,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,27
22,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,221
22,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,222
22,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,26
22,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,26
22,CC,product.SpeciesProp.managed.CW,0,R,,223
22,CC,product.SpeciesProp.managed.HW,0,R,,224
22,CC,product.Treated.managed.CC,0,R,,33
22,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,33
22,CC,product.Yield.managed.CW,0,R,,218
22,CC,product.Yield.managed.HW,0,R,,219
22,CC,product.Yield.managed.Total,0,R,,220
23,CC,product.HarvestedVolume.managed.CW.CC,0,R,,228
23,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,229
23,CC,product.HarvestedVolume.managed.HW.CC,0,R,,230
23,CC,product.HarvestedVolume.managed.Total.CC,0,R,,220
23,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,26
23,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,27
23,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,221
23,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,222
23,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,26
23,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,26
23,CC,product.SpeciesProp.managed.CW,0,R,,206
23,CC,product.SpeciesProp.managed.FDC,0,R,,204
23,CC,product.SpeciesProp.managed.HW,0,R,,31
23,CC,product.Treated.managed.CC,0,R,,33
23,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,33
23,CC,product.Yield.managed.CW,0,R,,228
23,CC,product.Yield.managed.FDC,0,R,,229
23,CC,product.Yield.managed.HW,0,R,,230
23,CC,product.Yield.managed.Total,0,R,,220
25,CC,product.HarvestedVolume.managed.CW.CC,0,R,,241
25,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,242
25,CC,product.HarvestedVolume.managed.HW.CC,0,R,,243
25,CC,product.HarvestedVolume.managed.Total.CC,0,R,,244
25,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
25,CC,product.Seral.area.immature.CWHvm_FDC_HW_L.CC,0,R,,123
25,CC,product.Seral.area.mature.CWHvm_FDC_HW_L.CC,0,R,,245
25,CC,product.Seral.area.overmature.CWHvm_FDC_HW_L.CC,0,R,,246
25,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_L.CC,0,R,,122
25,CC,product.Seral.area.young.CWHvm_FDC_HW_L.CC,0,R,,122
25,CC,product.SpeciesProp.managed.CW,0,R,,247
25,CC,product.SpeciesProp.managed.FDC,0,R,,248
25,CC,product.SpeciesProp.managed.HW,0,R,,249
25,CC,product.Treated.managed.CC,0,R,,129
25,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
25,CC,product.Yield.managed.CW,0,R,,241
25,CC,product.Yield.managed.FDC,0,R,,242
25,CC,product.Yield.managed.HW,0,R,,243
25,CC,product.Yield.managed.Total,0,R,,244
25,PCT,product.QMDNumerator.managed.CWHvm_FDC_HW_L.PCT,0,R,,61
25,PCT,product.Treated.managed.CWHvm_FDC_HW_L.PCT,0,R,,62
25,PCT,product.Treated.managed.PCT,0,R,,62
26,CC,product.HarvestedVolume.managed.CW.CC,0,R,,253
26,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,254
26,CC,product.HarvestedVolume.managed.Total.CC,0,R,,244
26,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
26,CC,product.SpeciesProp.managed.CW,0,R,,126
26,CC,product.SpeciesProp.managed.FDC,0,R,,255
26,CC,product.Treated.managed.CC,0,R,,129
26,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
26,CC,product.Yield.managed.CW,0,R,,253
26,CC,product.Yield.managed.FDC,0,R,,254
26,CC,product.Yield.managed.Total,0,R,,244
26,CT,product.HarvestedVolume.managed.CW.CT,0,R,,256
26,CT,product.HarvestedVolume.managed.FDC.CT,0,R,,257
26,CT,product.HarvestedVolume.managed.Total.CT,0,R,,258
26,CT,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CT,0,R,,74
26,CT,product.SpeciesProp.managed.CW,0,R,,259
26,CT,product.SpeciesProp.managed.FDC,0,R,,260
26,CT,product.Treated.managed.CT,0,R,,77
26,CT,product.Treated.managed.CWHvm_FDC_HW_L.CT,0,R,,77
26,CT,product.Yield.managed.CW,0,R,,256
26,CT,product.Yield.managed.FDC,0,R,,257
26,CT,product.Yield.managed.Total,0,R,,258
27,CC,product.HarvestedVolume.managed.CW.CC,0,R,,264
27,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,265
27,CC,product.HarvestedVolume.managed.Total.CC,0,R,,266
27,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
27,CC,product.SpeciesProp.managed.CW,0,R,,126
27,CC,product.SpeciesProp.managed.FDC,0,R,,255
27,CC,product.Treated.managed.CC,0,R,,129
27,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
27,CC,product.Yield.managed.CW,0,R,,264
27,CC,product.Yield.managed.FDC,0,R,,265
27,CC,product.Yield.managed.Total,0,R,,266
27,F1,product.Treated.managed.F1,0,R,,267
28,CC,product.HarvestedVolume.managed.CW.CC,0,R,,271
28,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,272
28,CC,product.HarvestedVolume.managed.Total.CC,0,R,,273
28,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
28,CC,product.SpeciesProp.managed.CW,0,R,,126
28,CC,product.SpeciesProp.managed.FDC,0,R,,255
28,CC,product.Treated.managed.CC,0,R,,129
28,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
28,CC,product.Yield.managed.CW,0,R,,271
28,CC,product.Yield.managed.FDC,0,R,,272
28,CC,product.Yield.managed.Total,0,R,,273
28,F2,product.Treated.managed.F2,0,R,,274
29,CC,product.HarvestedVolume.managed.CW.CC,0,R,,278
29,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,279
29,CC,product.HarvestedVolume.managed.Total.CC,0,R,,280
29,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
29,CC,product.SpeciesProp.managed.CW,0,R,,126
29,CC,product.SpeciesProp.managed.FDC,0,R,,255
29,CC,product.Treated.managed.CC,0,R,,129
29,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
29,CC,product.Yield.managed.CW,0,R,,278
29,CC,product.Yield.managed.FDC,0,R,,279
29,CC,product.Yield.managed.Total,0,R,,280
29,F3,product.Treated.managed.F3,0,R,,281
30,CC,product.HarvestedVolume.managed.CW.CC,0,R,,285
30,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,286
30,CC,product.HarvestedVolume.managed.Total.CC,0,R,,287
30,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,122
30,CC,product.SpeciesProp.managed.CW,0,R,,126
30,CC,product.SpeciesProp.managed.FDC,0,R,,255
30,CC,product.Treated.managed.CC,0,R,,129
30,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,129
30,CC,product.Yield.managed.CW,0,R,,285
30,CC,product.Yield.managed.FDC,0,R,,286
30,CC,product.Yield.managed.Total,0,R,,287
32,CC,product.HarvestedVolume.managed.CW.CC,0,R,,297
32,CC,product.HarvestedVolume.managed.HW.CC,0,R,,298
32,CC,product.HarvestedVolume.managed.Total.CC,0,R,,299
32,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,26
32,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,27
32,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,221
32,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,222
32,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,26
32,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,26
32,CC,product.SpeciesProp.managed.CW,0,R,,300
32,CC,product.SpeciesProp.managed.HW,0,R,,301
32,CC,product.Treated.managed.CC,0,R,,33
32,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,33
32,CC,product.Yield.managed.CW,0,R,,297
32,CC,product.Yield.managed.HW,0,R,,298
32,CC,product.Yield.managed.Total,0,R,,299
33,CC,product.HarvestedVolume.managed.CW.CC,0,R,,306
33,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,307
33,CC,product.HarvestedVolume.managed.HW.CC,0,R,,308
33,CC,product.HarvestedVolume.managed.Total.CC,0,R,,299
33,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,26
33,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,27
33,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,221
33,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,222
33,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,26
33,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,26
33,CC,product.SpeciesProp.managed.CW,0,R,,309
33,CC,product.SpeciesProp.managed.FDC,0,R,,310
33,CC,product.SpeciesProp.managed.HW,0,R,,31
33,CC,product.Treated.managed.CC,0,R,,33
33,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,33
33,CC,product.Yield.managed.CW,0,R,,306
33,CC,product.Yield.managed.FDC,0,R,,307
33,CC,product.Yield.managed.HW,0,R,,308
33,CC,product.Yield.managed.Total,0,R,,299
33,PCT,product.QMDNumerator.managed.CWHvm_CW_HW_M.PCT,0,R,,61
33,PCT,product.Treated.managed.CWHvm_CW_HW_M.PCT,0,R,,62
33,PCT,product.Treated.managed.PCT,0,R,,62
34,CC,product.HarvestedVolume.managed.CW.CC,0,R,,314
34,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,306
34,CC,product.HarvestedVolume.managed.HW.CC,0,R,,315
34,CC,product.HarvestedVolume.managed.Total.CC,0,R,,299
34,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,26
34,CC,product.SpeciesProp.managed.CW,0,R,,316
34,CC,product.SpeciesProp.managed.FDC,0,R,,309
34,CC,product.SpeciesProp.managed.HW,0,R,,316
34,CC,product.Treated.managed.CC,0,R,,33
34,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,33
34,CC,product.Yield.managed.CW,0,R,,314
34,CC,product.Yield.managed.FDC,0,R,,306
34,CC,product.Yield.managed.HW,0,R,,315
34,CC,product.Yield.managed.Total,0,R,,299
34,CT,product.HarvestedVolume.managed.CW.CT,0,R,,317
34,CT,product.HarvestedVolume.managed.FDC.CT,0,R,,318
34,CT,product.HarvestedVolume.managed.HW.CT,0,R,,319
34,CT,product.HarvestedVolume.managed.Total.CT,0,R,,320
34,CT,product.QMDNumerator.managed.CWHvm_CW_HW_M.CT,0,R,,74
34,CT,product.SpeciesProp.managed.CW,0,R,,321
34,CT,product.SpeciesProp.managed.FDC,0,R,,75
34,CT,product.SpeciesProp.managed.HW,0,R,,321
34,CT,product.Treated.managed.CT,0,R,,77
34,CT,product.Treated.managed.CWHvm_CW_HW_M.CT,0,R,,77
