TRACK,LABEL,METHOD,CURVE
5,feature.SpeciesProp.managed.FDC,,74
5,feature.Yield.managed.CW,,75
5,feature.Yield.managed.FDC,,76
5,feature.Yield.managed.Total,,60
6,feature.Area.managed,,16
6,feature.Area.og1.985503001,,44
6,feature.Area.og1.total,,44
6,feature.Area.og2.985503001,,18
6,feature.Area.og2.total,,18
6,feature.QMD.managed.985503001,,87
6,feature.SpeciesProp.managed.CW,,27
6,feature.SpeciesProp.managed.FDC,,74
6,feature.Yield.managed.CW,,88
6,feature.Yield.managed.FDC,,89
6,feature.Yield.managed.Total,,90
7,feature.Area.og1.985502003,,94
7,feature.Area.og1.total,,94
7,feature.Area.og2.985502003,,18
7,feature.Area.og2.total,,18
7,feature.Area.unmanaged,,16
7,feature.QMD.unmanaged.985502003,,95
7,feature.Seral.985502003.immature,,96
7,feature.Seral.985502003.mature,,97
7,feature.Seral.985502003.overmature,,98
7,feature.Seral.985502003.regenerating,,23
7,feature.Seral.985502003.young,,24
7,feature.Seral.immature,,96
7,feature.Seral.mature,,97
7,feature.Seral.overmature,,98
7,feature.Seral.regenerating,,23
7,feature.Seral.young,,24
7,feature.SpeciesProp.unmanaged.CW,,11
7,feature.SpeciesProp.unmanaged.FDC,,9
7,feature.SpeciesProp.unmanaged.HW,,99
7,feature.Yield.unmanaged.CW,,100
7,feature.Yield.unmanaged.FDC,,101
7,feature.Yield.unmanaged.HW,,102
7,feature.Yield.unmanaged.Total,,103
8,feature.Area.managed,,16
8,feature.Area.og1.985502003,,94
8,feature.Area.og1.total,,94
8,feature.Area.og2.985502003,,18
8,feature.Area.og2.total,,18
8,feature.QMD.managed.985502003,,104
8,feature.Seral.985502003.immature,,96
8,feature.Seral.985502003.mature,,97
8,feature.Seral.985502003.overmature,,98
8,feature.Seral.985502003.regenerating,,23
8,feature.Seral.985502003.young,,24
8,feature.Seral.immature,,96
8,feature.Seral.mature,,97
8,feature.Seral.overmature,,98
8,feature.Seral.regenerating,,23
8,feature.Seral.young,,24
8,feature.SpeciesProp.managed.CW,,11
8,feature.SpeciesProp.managed.FDC,,9
8,feature.SpeciesProp.managed.HW,,99
8,feature.Yield.managed.CW,,105
8,feature.Yield.managed.FDC,,106
8,feature.Yield.managed.HW,,107
8,feature.Yield.managed.Total,,108
9,feature.Area.og1.985503000,,121
9,feature.Area.og1.total,,121
9,feature.Area.og2.985503000,,18
9,feature.Area.og2.total,,18
9,feature.Area.unmanaged,,16
9,feature.QMD.unmanaged.985503000,,122
9,feature.Seral.985503000.immature,,123
9,feature.Seral.985503000.mature,,124
9,feature.Seral.985503000.overmature,,125
9,feature.Seral.985503000.regenerating,,23
9,feature.Seral.985503000.young,,24
9,feature.Seral.immature,,123
9,feature.Seral.mature,,124
9,feature.Seral.overmature,,125
9,feature.Seral.regenerating,,23
9,feature.Seral.young,,24
9,feature.SpeciesProp.unmanaged.CW,,11
9,feature.SpeciesProp.unmanaged.FDC,,9
9,feature.SpeciesProp.unmanaged.HW,,26
9,feature.Yield.unmanaged.CW,,126
9,feature.Yield.unmanaged.FDC,,127
9,feature.Yield.unmanaged.HW,,128
9,feature.Yield.unmanaged.Total,,129
10,feature.Area.managed,,16
10,feature.Area.og1.985503000,,121
10,feature.Area.og1.total,,121
10,feature.Area.og2.985503000,,18
10,feature.Area.og2.total,,18
10,feature.QMD.managed.985503000,,130
10,feature.Seral.985503000.immature,,123
10,feature.Seral.985503000.mature,,124
10,feature.Seral.985503000.overmature,,125
10,feature.Seral.985503000.regenerating,,23
10,feature.Seral.985503000.young,,24
10,feature.Seral.immature,,123
10,feature.Seral.mature,,124
10,feature.Seral.overmature,,125
10,feature.Seral.regenerating,,23
10,feature.Seral.young,,24
10,feature.SpeciesProp.managed.CW,,11
10,feature.SpeciesProp.managed.FDC,,9
10,feature.SpeciesProp.managed.HW,,26
10,feature.Yield.managed.CW,,131
10,feature.Yield.managed.FDC,,132
10,feature.Yield.managed.HW,,133
10,feature.Yield.managed.Total,,134
11,feature.Area.managed,,16
11,feature.Area.og1.985503000,,121
11,feature.Area.og1.total,,121
11,feature.Area.og2.985503000,,18
11,feature.Area.og2.total,,18
11,feature.SpeciesProp.managed.CW,,147
11,feature.SpeciesProp.managed.FDC,,11
11,feature.SpeciesProp.managed.HW,,147
11,feature.Yield.managed.CW,,148
11,feature.Yield.managed.FDC,,131
11,feature.Yield.managed.HW,,149
11,feature.Yield.managed.Total,,134
12,feature.Area.managed,,16
12,feature.Area.og1.985503000,,121
12,feature.Area.og1.total,,121
12,feature.Area.og2.985503000,,18
12,feature.Area.og2.total,,18
12,feature.QMD.managed.985503000,,159
12,feature.SpeciesProp.managed.CW,,147
12,feature.SpeciesProp.managed.FDC,,11
12,feature.SpeciesProp.managed.HW,,147
12,feature.Yield.managed.CW,,160
12,feature.Yield.managed.FDC,,161
12,feature.Yield.managed.HW,,162
12,feature.Yield.managed.Total,,163
13,feature.Area.og1.985501003,,168
13,feature.Area.og1.total,,168
13,feature.Area.og2.985501003,,1
13,feature.Area.og2.total,,1
13,feature.Area.unmanaged,,2
13,feature.QMD.unmanaged.985501003,,169
13,feature.Seral.985501003.immature,,170
13,feature.Seral.985501003.mature,,171
13,feature.Seral.985501003.overmature,,172
13,feature.Seral.985501003.regenerating,,7
13,feature.Seral.985501003.young,,8
13,feature.Seral.immature,,170
13,feature.Seral.mature,,171
13,feature.Seral.overmature,,172
13,feature.Seral.regenerating,,7
13,feature.Seral.young,,8
13,feature.SpeciesProp.unmanaged.CW,,173
13,feature.SpeciesProp.unmanaged.HW,,174
13,feature.Yield.unmanaged.CW,,175
13,feature.Yield.unmanaged.HW,,176
13,feature.Yield.unmanaged.Total,,177
14,feature.Area.managed,,16
14,feature.Area.og1.985501003,,178
14,feature.Area.og1.total,,178
14,feature.Area.og2.985501003,,18
14,feature.Area.og2.total,,18
14,feature.QMD.managed.985501003,,179
14,feature.Seral.985501003.immature,,180
14,feature.Seral.985501003.mature,,181
14,feature.Seral.985501003.overmature,,182
14,feature.Seral.985501003.regenerating,,23
14,feature.Seral.985501003.young,,24
14,feature.Seral.immature,,180
14,feature.Seral.mature,,181
14,feature.Seral.overmature,,182
14,feature.Seral.regenerating,,23
14,feature.Seral.young,,24
14,feature.SpeciesProp.managed.CW,,173
14,feature.SpeciesProp.managed.HW,,183
14,feature.Yield.managed.CW,,184
14,feature.Yield.managed.HW,,185
14,feature.Yield.managed.Total,,186
15,feature.Area.managed,,16
15,feature.Area.og1.985501003,,178
15,feature.Area.og1.total,,178
15,feature.Area.og2.985501003,,18
15,feature.Area.og2.total,,18
15,feature.QMD.managed.985501003,,179
15,feature.Seral.985501003.immature,,180
15,feature.Seral.985501003.mature,,181
15,feature.Seral.985501003.overmature,,182
15,feature.Seral.985501003.regenerating,,23
15,feature.Seral.985501003.young,,24
15,feature.Seral.immature,,180
15,feature.Seral.mature,,181
15,feature.Seral.overmature,,182
15,feature.Seral.regenerating,,23
15,feature.Seral.young,,24
15,feature.SpeciesProp.managed.CW,,11
15,feature.SpeciesProp.managed.FDC,,9
15,feature.SpeciesProp.managed.HW,,26
15,feature.Yield.managed.CW,,197
15,feature.Yield.managed.FDC,,198
15,feature.Yield.managed.HW,,199
15,feature.Yield.managed.Total,,186
16,feature.Area.og1.985501001,,206
16,feature.Area.og1.total,,206
16,feature.Area.og2.985501001,,18
16,feature.Area.og2.total,,18
16,feature.Area.unmanaged,,16
16,feature.QMD.unmanaged.985501001,,207
16,feature.Seral.985501001.immature,,208
16,feature.Seral.985501001.mature,,209
16,feature.Seral.985501001.overmature,,210
16,feature.Seral.985501001.regenerating,,23
16,feature.Seral.985501001.young,,24
16,feature.Seral.immature,,208
16,feature.Seral.mature,,209
16,feature.Seral.overmature,,210
16,feature.Seral.regenerating,,23
16,feature.Seral.young,,24
16,feature.SpeciesProp.unmanaged.CW,,211
16,feature.SpeciesProp.unmanaged.FDC,,212
16,feature.SpeciesProp.unmanaged.HW,,51
16,feature.Yield.unmanaged.CW,,213
16,feature.Yield.unmanaged.FDC,,214
16,feature.Yield.unmanaged.HW,,215
16,feature.Yield.unmanaged.Total,,216
17,feature.Area.managed,,16
17,feature.Area.og1.985501001,,206
17,feature.Area.og1.total,,206
17,feature.Area.og2.985501001,,18
17,feature.Area.og2.total,,18
17,feature.QMD.managed.985501001,,217
17,feature.Seral.985501001.immature,,208
17,feature.Seral.985501001.mature,,209
17,feature.Seral.985501001.overmature,,210
17,feature.Seral.985501001.regenerating,,23
17,feature.Seral.985501001.young,,24
17,feature.Seral.immature,,208
17,feature.Seral.mature,,209
17,feature.Seral.overmature,,210
17,feature.Seral.regenerating,,23
17,feature.Seral.young,,24
17,feature.SpeciesProp.managed.CW,,49
17,feature.SpeciesProp.managed.FDC,,50
17,feature.SpeciesProp.managed.HW,,51
17,feature.Yield.managed.CW,,218
17,feature.Yield.managed.FDC,,219
17,feature.Yield.managed.HW,,220
17,feature.Yield.managed.Total,,221
18,feature.Area.og1.985502002,,234
18,feature.Area.og1.total,,234
18,feature.Area.og2.985502002,,18
18,feature.Area.og2.total,,18
18,feature.Area.unmanaged,,16
18,feature.QMD.unmanaged.985502002,,235
18,feature.Seral.985502002.immature,,236
18,feature.Seral.985502002.mature,,237
18,feature.Seral.985502002.overmature,,238
18,feature.Seral.985502002.regenerating,,23
18,feature.Seral.985502002.young,,24
18,feature.Seral.immature,,236
18,feature.Seral.mature,,237
18,feature.Seral.overmature,,238
18,feature.Seral.regenerating,,23
18,feature.Seral.young,,24
18,feature.SpeciesProp.unmanaged.CW,,239
18,feature.SpeciesProp.unmanaged.HW,,240
18,feature.Yield.unmanaged.CW,,241
18,feature.Yield.unmanaged.HW,,242
18,feature.Yield.unmanaged.Total,,243
19,feature.Area.managed,,16
19,feature.Area.og1.985502002,,234
19,feature.Area.og1.total,,234
19,feature.Area.og2.985502002,,18
19,feature.Area.og2.total,,18
19,feature.QMD.managed.985502002,,244
19,feature.Seral.985502002.immature,,236
19,feature.Seral.985502002.mature,,237
19,feature.Seral.985502002.overmature,,238
19,feature.Seral.985502002.regenerating,,23
19,feature.Seral.985502002.young,,24
19,feature.Seral.immature,,236
19,feature.Seral.mature,,237
19,feature.Seral.overmature,,238
19,feature.Seral.regenerating,,23
19,feature.Seral.young,,24
19,feature.SpeciesProp.managed.CW,,239
19,feature.SpeciesProp.managed.HW,,240
19,feature.Yield.managed.CW,,245
19,feature.Yield.managed.HW,,246
19,feature.Yield.managed.Total,,247
20,feature.Area.managed,,16
20,feature.Area.og1.985502002,,234
20,feature.Area.og1.total,,234
20,feature.Area.og2.985502002,,18
20,feature.Area.og2.total,,18
20,feature.QMD.managed.985502002,,244
20,feature.Seral.985502002.immature,,236
20,feature.Seral.985502002.mature,,237
20,feature.Seral.985502002.overmature,,238
20,feature.Seral.985502002.regenerating,,23
20,feature.Seral.985502002.young,,24
20,feature.Seral.immature,,236
20,feature.Seral.mature,,237
20,feature.Seral.overmature,,238
20,feature.Seral.regenerating,,23
20,feature.Seral.young,,24
20,feature.SpeciesProp.managed.CW,,258
20,feature.SpeciesProp.managed.FDC,,259
20,feature.SpeciesProp.managed.HW,,10
20,feature.Yield.managed.CW,,260
20,feature.Yield.managed.FDC,,261
20,feature.Yield.managed.HW,,262
20,feature.Yield.managed.Total,,247
21,feature.Area.og1.985501000,,269
21,feature.Area.og1.total,,269
21,feature.Area.og2.985501000,,18
21,feature.Area.og2.total,,18
21,feature.Area.unmanaged,,16
21,feature.QMD.unmanaged.985501000,,270
21,feature.Seral.985501000.immature,,123
21,feature.Seral.985501000.mature,,271
21,feature.Seral.985501000.overmature,,272
21,feature.Seral.985501000.regenerating,,23
21,feature.Seral.985501000.young,,24
21,feature.Seral.immature,,123
21,feature.Seral.mature,,271
21,feature.Seral.overmature,,272
21,feature.Seral.regenerating,,23
21,feature.Seral.young,,24
21,feature.SpeciesProp.unmanaged.CW,,11
21,feature.SpeciesProp.unmanaged.FDC,,9
21,feature.SpeciesProp.unmanaged.HW,,26
21,feature.Yield.unmanaged.CW,,273
21,feature.Yield.unmanaged.FDC,,274
21,feature.Yield.unmanaged.HW,,275
21,feature.Yield.unmanaged.Total,,276
22,feature.Area.managed,,16
22,feature.Area.og1.985501000,,269
22,feature.Area.og1.total,,269
22,feature.Area.og2.985501000,,18
22,feature.Area.og2.total,,18
22,feature.QMD.managed.985501000,,277
22,feature.Seral.985501000.immature,,123
22,feature.Seral.985501000.mature,,271
22,feature.Seral.985501000.overmature,,272
22,feature.Seral.985501000.regenerating,,23
22,feature.Seral.985501000.young,,24
22,feature.Seral.immature,,123
22,feature.Seral.mature,,271
22,feature.Seral.overmature,,272
22,feature.Seral.regenerating,,23
22,feature.Seral.young,,24
22,feature.SpeciesProp.managed.CW,,11
22,feature.SpeciesProp.managed.FDC,,9
22,feature.SpeciesProp.managed.HW,,26
22,feature.Yield.managed.CW,,278
22,feature.Yield.managed.FDC,,279
22,feature.Yield.managed.HW,,280
22,feature.Yield.managed.Total,,281
23,feature.Area.og1.985502001,,121
23,feature.Area.og1.total,,121
23,feature.Area.og2.985502001,,18
23,feature.Area.og2.total,,18
23,feature.Area.unmanaged,,16
23,feature.QMD.unmanaged.985502001,,288
23,feature.Seral.985502001.immature,,123
23,feature.Seral.985502001.mature,,124
23,feature.Seral.985502001.overmature,,125
23,feature.Seral.985502001.regenerating,,23
23,feature.Seral.985502001.young,,24
23,feature.Seral.immature,,123
23,feature.Seral.mature,,124
23,feature.Seral.overmature,,125
23,feature.Seral.regenerating,,23
23,feature.Seral.young,,24
23,feature.SpeciesProp.unmanaged.CW,,49
23,feature.SpeciesProp.unmanaged.FDC,,50
23,feature.SpeciesProp.unmanaged.HW,,51
23,feature.Yield.unmanaged.CW,,289
23,feature.Yield.unmanaged.FDC,,290
23,feature.Yield.unmanaged.HW,,291
23,feature.Yield.unmanaged.Total,,292
24,feature.Area.managed,,16
24,feature.Area.og1.985502001,,121
24,feature.Area.og1.total,,121
24,feature.Area.og2.985502001,,18
24,feature.Area.og2.total,,18
24,feature.QMD.managed.985502001,,293
24,feature.Seral.985502001.immature,,123
24,feature.Seral.985502001.mature,,124
24,feature.Seral.985502001.overmature,,125
24,feature.Seral.985502001.regenerating,,23
24,feature.Seral.985502001.young,,24
24,feature.Seral.immature,,123
24,feature.Seral.mature,,124
24,feature.Seral.overmature,,125
24,feature.Seral.regenerating,,23
24,feature.Seral.young,,24
24,feature.SpeciesProp.managed.CW,,49
24,feature.SpeciesProp.managed.FDC,,50
24,feature.SpeciesProp.managed.HW,,51
24,feature.Yield.managed.CW,,294
24,feature.Yield.managed.FDC,,295
24,feature.Yield.managed.HW,,296
24,feature.Yield.managed.Total,,297
25,feature.Area.managed,,16
25,feature.Area.og1.985502001,,121
25,feature.Area.og1.total,,121
25,feature.Area.og2.985502001,,18
25,feature.Area.og2.total,,18
25,feature.SpeciesProp.managed.CW,,11
25,feature.SpeciesProp.managed.FDC,,305
25,feature.Yield.managed.CW,,306
25,feature.Yield.managed.FDC,,307
25,feature.Yield.managed.Total,,297
26,feature.Area.managed,,16
26,feature.Area.og1.985502001,,121
26,feature.Area.og1.total,,121
26,feature.Area.og2.985502001,,18
26,feature.Area.og2.total,,18
26,feature.QMD.managed.985502001,,315
26,feature.SpeciesProp.managed.CW,,11
26,feature.SpeciesProp.managed.FDC,,305
26,feature.Yield.managed.CW,,316
26,feature.Yield.managed.FDC,,317
26,feature.Yield.managed.Total,,318
27,feature.Area.og1.985503003,,322
27,feature.Area.og1.total,,322
27,feature.Area.og2.985503003,,1
27,feature.Area.og2.total,,1
27,feature.Area.unmanaged,,2
27,feature.QMD.unmanaged.985503003,,323
27,feature.Seral.985503003.immature,,324
27,feature.Seral.985503003.mature,,325
27,feature.Seral.985503003.overmature,,326
27,feature.Seral.985503003.regenerating,,7
27,feature.Seral.985503003.young,,8
27,feature.Seral.immature,,324
27,feature.Seral.mature,,325
27,feature.Seral.overmature,,326
27,feature.Seral.regenerating,,7
27,feature.Seral.young,,8
27,feature.SpeciesProp.unmanaged.CW,,327
27,feature.SpeciesProp.unmanaged.HW,,328
27,feature.Yield.unmanaged.CW,,329
27,feature.Yield.unmanaged.HW,,330
27,feature.Yield.unmanaged.Total,,331
28,feature.Area.managed,,16
28,feature.Area.og1.985503003,,332
28,feature.Area.og1.total,,332
28,feature.Area.og2.985503003,,18
28,feature.Area.og2.total,,18
28,feature.QMD.managed.985503003,,333
28,feature.Seral.985503003.immature,,334
28,feature.Seral.985503003.mature,,335
28,feature.Seral.985503003.overmature,,336
28,feature.Seral.985503003.regenerating,,23
28,feature.Seral.985503003.young,,24
28,feature.Seral.immature,,334
28,feature.Seral.mature,,335
28,feature.Seral.overmature,,336
28,feature.Seral.regenerating,,23
28,feature.Seral.young,,24
28,feature.SpeciesProp.managed.CW,,327
28,feature.SpeciesProp.managed.HW,,328
28,feature.Yield.managed.CW,,337
28,feature.Yield.managed.HW,,338
28,feature.Yield.managed.Total,,339
29,feature.Area.managed,,16
29,feature.Area.og1.985503003,,332
29,feature.Area.og1.total,,332
29,feature.Area.og2.985503003,,18
29,feature.Area.og2.total,,18
29,feature.QMD.managed.985503003,,333
29,feature.Seral.985503003.immature,,334
29,feature.Seral.985503003.mature,,335
29,feature.Seral.985503003.overmature,,336
29,feature.Seral.985503003.regenerating,,23
29,feature.Seral.985503003.young,,24
29,feature.Seral.immature,,334
29,feature.Seral.mature,,335
29,feature.Seral.overmature,,336
29,feature.Seral.regenerating,,23
29,feature.Seral.young,,24
29,feature.SpeciesProp.managed.CW,,11
29,feature.SpeciesProp.managed.FDC,,9
29,feature.SpeciesProp.managed.HW,,26
29,feature.Yield.managed.CW,,350
29,feature.Yield.managed.FDC,,351
29,feature.Yield.managed.HW,,352
29,feature.Yield.managed.Total,,339
30,feature.Area.og1.985501000,,269
30,feature.Area.og1.total,,269
30,feature.Area.og2.985501000,,18
30,feature.Area.og2.total,,18
30,feature.Area.unmanaged,,16
30,feature.QMD.unmanaged.985501000,,359
30,feature.Seral.985501000.immature,,123
30,feature.Seral.985501000.mature,,271
30,feature.Seral.985501000.overmature,,272
30,feature.Seral.985501000.regenerating,,23
30,feature.Seral.985501000.young,,24
30,feature.Seral.immature,,123
30,feature.Seral.mature,,271
30,feature.Seral.overmature,,272
30,feature.Seral.regenerating,,23
30,feature.Seral.young,,24
30,feature.SpeciesProp.unmanaged.FDC,,360
30,feature.SpeciesProp.unmanaged.HW,,361
30,feature.Yield.unmanaged.FDC,,362
30,feature.Yield.unmanaged.HW,,363
30,feature.Yield.unmanaged.Total,,364
31,feature.Area.managed,,2
31,feature.Area.og1.985501000,,365
31,feature.Area.og1.total,,365
31,feature.Area.og2.985501000,,1
31,feature.Area.og2.total,,1
31,feature.QMD.managed.985501000,,366
31,feature.Seral.985501000.immature,,367
31,feature.Seral.985501000.mature,,368
31,feature.Seral.985501000.overmature,,369
31,feature.Seral.985501000.regenerating,,7
31,feature.Seral.985501000.young,,8
31,feature.Seral.immature,,367
31,feature.Seral.mature,,368
31,feature.Seral.overmature,,369
31,feature.Seral.regenerating,,7
31,feature.Seral.young,,8
31,feature.SpeciesProp.managed.FDC,,360
31,feature.SpeciesProp.managed.HW,,361
31,feature.Yield.managed.FDC,,370
31,feature.Yield.managed.HW,,371
31,feature.Yield.managed.Total,,372
32,feature.Area.og1.985502003,,94
32,feature.Area.og1.total,,94
32,feature.Area.og2.985502003,,18
32,feature.Area.og2.total,,18
32,feature.Area.unmanaged,,16
32,feature.QMD.unmanaged.985502003,,382
32,feature.Seral.985502003.immature,,96
32,feature.Seral.985502003.mature,,97
32,feature.Seral.985502003.overmature,,98
32,feature.Seral.985502003.regenerating,,23
32,feature.Seral.985502003.young,,24
32,feature.Seral.immature,,96
32,feature.Seral.mature,,97
32,feature.Seral.overmature,,98
32,feature.Seral.regenerating,,23
32,feature.Seral.young,,24
32,feature.SpeciesProp.unmanaged.CW,,383
32,feature.SpeciesProp.unmanaged.HW,,384
32,feature.Yield.unmanaged.CW,,385
32,feature.Yield.unmanaged.HW,,386
32,feature.Yield.unmanaged.Total,,387
33,feature.Area.managed,,16
33,feature.Area.og1.985502003,,94
33,feature.Area.og1.total,,94
33,feature.Area.og2.985502003,,18
33,feature.Area.og2.total,,18
33,feature.QMD.managed.985502003,,388
33,feature.Seral.985502003.immature,,96
33,feature.Seral.985502003.mature,,97
33,feature.Seral.985502003.overmature,,98
33,feature.Seral.985502003.regenerating,,23
33,feature.Seral.985502003.young,,24
33,feature.Seral.immature,,96
33,feature.Seral.mature,,97
33,feature.Seral.overmature,,98
33,feature.Seral.regenerating,,23
33,feature.Seral.young,,24
33,feature.SpeciesProp.managed.CW,,383
33,feature.SpeciesProp.managed.HW,,384
33,feature.Yield.managed.CW,,389
33,feature.Yield.managed.HW,,390
33,feature.Yield.managed.Total,,391
34,feature.Area.og1.985503000,,121
34,feature.Area.og1.total,,121
34,feature.Area.og2.985503000,,18
34,feature.Area.og2.total,,18
34,feature.Area.unmanaged,,16
34,feature.QMD.unmanaged.985503000,,397
34,feature.Seral.985503000.immature,,123
34,feature.Seral.985503000.mature,,124
34,feature.Seral.985503000.overmature,,125
34,feature.Seral.985503000.regenerating,,23
34,feature.Seral.985503000.young,,24
34,feature.Seral.immature,,123
34,feature.Seral.mature,,124
34,feature.Seral.overmature,,125
34,feature.Seral.regenerating,,23
34,feature.Seral.young,,24
34,feature.SpeciesProp.unmanaged.FDC,,11
34,feature.SpeciesProp.unmanaged.HW,,305
34,feature.Yield.unmanaged.FDC,,398
34,feature.Yield.unmanaged.HW,,399
34,feature.Yield.unmanaged.Total,,400
35,feature.Area.managed,,16
35,feature.Area.og1.985503000,,121
35,feature.Area.og1.total,,121
35,feature.Area.og2.985503000,,18
35,feature.Area.og2.total,,18
35,feature.QMD.managed.985503000,,401
35,feature.Seral.985503000.immature,,123
35,feature.Seral.985503000.mature,,124
35,feature.Seral.985503000.overmature,,125
35,feature.Seral.985503000.regenerating,,23
35,feature.Seral.985503000.young,,24
35,feature.Seral.immature,,123
35,feature.Seral.mature,,124
35,feature.Seral.overmature,,125
35,feature.Seral.regenerating,,23
35,feature.Seral.young,,24
35,feature.SpeciesProp.managed.FDC,,11
35,feature.SpeciesProp.managed.HW,,305
35,feature.Yield.managed.FDC,,402
35,feature.Yield.managed.HW,,403
35,feature.Yield.managed.Total,,404
36,feature.Area.og1.985502006,,408
36,feature.Area.og1.total,,408
36,feature.Area.og2.985502006,,1
36,feature.Area.og2.total,,1
36,feature.Area.unmanaged,,2
36,feature.QMD.unmanaged.985502006,,409
36,feature.Seral.985502006.immature,,410
36,feature.Seral.985502006.mature,,411
36,feature.Seral.985502006.overmature,,412
36,feature.Seral.985502006.regenerating,,7
36,feature.Seral.985502006.young,,8
36,feature.Seral.immature,,410
36,feature.Seral.mature,,411
36,feature.Seral.overmature,,412
36,feature.Seral.regenerating,,7
36,feature.Seral.young,,8
36,feature.SpeciesProp.unmanaged.CW,,413
36,feature.SpeciesProp.unmanaged.HW,,414
36,feature.SpeciesProp.unmanaged.YC,,415
36,feature.Yield.unmanaged.CW,,416
36,feature.Yield.unmanaged.HW,,417
36,feature.Yield.unmanaged.Total,,418
36,feature.Yield.unmanaged.YC,,419
37,feature.Area.managed,,16
37,feature.Area.og1.985502006,,420
37,feature.Area.og1.total,,420
37,feature.Area.og2.985502006,,18
37,feature.Area.og2.total,,18
37,feature.QMD.managed.985502006,,421
37,feature.Seral.985502006.immature,,422
37,feature.Seral.985502006.mature,,423
37,feature.Seral.985502006.overmature,,424
37,feature.Seral.985502006.regenerating,,23
37,feature.Seral.985502006.young,,24
37,feature.Seral.immature,,422
37,feature.Seral.mature,,423
37,feature.Seral.overmature,,424
37,feature.Seral.regenerating,,23
37,feature.Seral.young,,24
37,feature.SpeciesProp.managed.CW,,413
37,feature.SpeciesProp.managed.HW,,425
37,feature.SpeciesProp.managed.YC,,426
37,feature.Yield.managed.CW,,427
37,feature.Yield.managed.HW,,428
37,feature.Yield.managed.Total,,429
37,feature.Yield.managed.YC,,430
38,feature.Area.managed,,16
