TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
10,CC,product.SpeciesProp.managed.CW,0,R,,143
10,CC,product.SpeciesProp.managed.FDC,0,R,,144
10,CC,product.SpeciesProp.managed.HW,0,R,,145
10,CC,product.Treated.managed.CC,0,R,,146
10,CC,product.Yield.managed.CW,0,R,,135
10,CC,product.Yield.managed.FDC,0,R,,136
10,CC,product.Yield.managed.HW,0,R,,137
10,CC,product.Yield.managed.Total,0,R,,138
10,PCT,product.Treated.managed.PCT,0,R,,73
11,CC,product.HarvestedVolume.managed.CW.CC,0,R,,151
11,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,152
11,CC,product.HarvestedVolume.managed.HW.CC,0,R,,153
11,CC,product.HarvestedVolume.managed.Total.CC,0,R,,138
11,CC,product.SpeciesProp.managed.CW,0,R,,154
11,CC,product.SpeciesProp.managed.FDC,0,R,,144
11,CC,product.SpeciesProp.managed.HW,0,R,,155
11,CC,product.Treated.managed.CC,0,R,,146
11,CC,product.Yield.managed.CW,0,R,,151
11,CC,product.Yield.managed.FDC,0,R,,152
11,CC,product.Yield.managed.HW,0,R,,153
11,CC,product.Yield.managed.Total,0,R,,138
11,CT,product.HarvestedVolume.managed.CW.CT,0,R,,156
11,CT,product.HarvestedVolume.managed.FDC.CT,0,R,,157
11,CT,product.HarvestedVolume.managed.HW.CT,0,R,,158
11,CT,product.HarvestedVolume.managed.Total.CT,0,R,,159
11,CT,product.SpeciesProp.managed.CW,0,R,,160
11,CT,product.SpeciesProp.managed.FDC,0,R,,161
11,CT,product.SpeciesProp.managed.HW,0,R,,162
11,CT,product.Treated.managed.CT,0,R,,86
11,CT,product.Yield.managed.CW,0,R,,156
11,CT,product.Yield.managed.FDC,0,R,,157
11,CT,product.Yield.managed.HW,0,R,,158
11,CT,product.Yield.managed.Total,0,R,,159
12,CC,product.HarvestedVolume.managed.CW.CC,0,R,,168
12,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,169
12,CC,product.HarvestedVolume.managed.HW.CC,0,R,,170
12,CC,product.HarvestedVolume.managed.Total.CC,0,R,,171
12,CC,product.SpeciesProp.managed.CW,0,R,,154
12,CC,product.SpeciesProp.managed.FDC,0,R,,144
12,CC,product.SpeciesProp.managed.HW,0,R,,155
12,CC,product.Treated.managed.CC,0,R,,146
12,CC,product.Yield.managed.CW,0,R,,168
12,CC,product.Yield.managed.FDC,0,R,,169
12,CC,product.Yield.managed.HW,0,R,,170
12,CC,product.Yield.managed.Total,0,R,,171
14,CC,product.HarvestedVolume.managed.CW.CC,0,R,,191
14,CC,product.HarvestedVolume.managed.HW.CC,0,R,,192
14,CC,product.HarvestedVolume.managed.Total.CC,0,R,,193
14,CC,product.Seral.area.immature.985501003.CC,0,R,,194
14,CC,product.Seral.area.mature.985501003.CC,0,R,,195
14,CC,product.Seral.area.overmature.985501003.CC,0,R,,196
14,CC,product.Seral.area.regenerating.985501003.CC,0,R,,197
14,CC,product.Seral.area.young.985501003.CC,0,R,,197
14,CC,product.SpeciesProp.managed.CW,0,R,,198
14,CC,product.SpeciesProp.managed.HW,0,R,,199
14,CC,product.Treated.managed.CC,0,R,,200
14,CC,product.Yield.managed.CW,0,R,,191
14,CC,product.Yield.managed.HW,0,R,,192
14,CC,product.Yield.managed.Total,0,R,,193
15,CC,product.HarvestedVolume.managed.CW.CC,0,R,,204
15,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,205
15,CC,product.HarvestedVolume.managed.HW.CC,0,R,,206
15,CC,product.HarvestedVolume.managed.Total.CC,0,R,,193
15,CC,product.Seral.area.immature.985501003.CC,0,R,,194
15,CC,product.Seral.area.mature.985501003.CC,0,R,,195
15,CC,product.Seral.area.overmature.985501003.CC,0,R,,196
15,CC,product.Seral.area.regenerating.985501003.CC,0,R,,197
15,CC,product.Seral.area.young.985501003.CC,0,R,,197
15,CC,product.SpeciesProp.managed.CW,0,R,,207
15,CC,product.SpeciesProp.managed.FDC,0,R,,208
15,CC,product.SpeciesProp.managed.HW,0,R,,209
15,CC,product.Treated.managed.CC,0,R,,200
15,CC,product.Yield.managed.CW,0,R,,204
15,CC,product.Yield.managed.FDC,0,R,,205
15,CC,product.Yield.managed.HW,0,R,,206
15,CC,product.Yield.managed.Total,0,R,,193
17,CC,product.HarvestedVolume.managed.CW.CC,0,R,,226
17,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,227
17,CC,product.HarvestedVolume.managed.HW.CC,0,R,,228
17,CC,product.HarvestedVolume.managed.Total.CC,0,R,,229
17,CC,product.Seral.area.immature.985501001.CC,0,R,,230
17,CC,product.Seral.area.mature.985501001.CC,0,R,,231
17,CC,product.Seral.area.overmature.985501001.CC,0,R,,232
17,CC,product.Seral.area.regenerating.985501001.CC,0,R,,233
17,CC,product.Seral.area.young.985501001.CC,0,R,,233
17,CC,product.SpeciesProp.managed.CW,0,R,,234
17,CC,product.SpeciesProp.managed.FDC,0,R,,235
17,CC,product.SpeciesProp.managed.HW,0,R,,236
17,CC,product.Treated.managed.CC,0,R,,237
17,CC,product.Yield.managed.CW,0,R,,226
17,CC,product.Yield.managed.FDC,0,R,,227
17,CC,product.Yield.managed.HW,0,R,,228
17,CC,product.Yield.managed.Total,0,R,,229
19,CC,product.HarvestedVolume.managed.CW.CC,0,R,,252
19,CC,product.HarvestedVolume.managed.HW.CC,0,R,,253
19,CC,product.HarvestedVolume.managed.Total.CC,0,R,,254
19,CC,product.Seral.area.immature.985502002.CC,0,R,,255
19,CC,product.Seral.area.mature.985502002.CC,0,R,,256
19,CC,product.Seral.area.overmature.985502002.CC,0,R,,257
19,CC,product.Seral.area.regenerating.985502002.CC,0,R,,258
19,CC,product.Seral.area.young.985502002.CC,0,R,,258
19,CC,product.SpeciesProp.managed.CW,0,R,,259
19,CC,product.SpeciesProp.managed.HW,0,R,,260
19,CC,product.Treated.managed.CC,0,R,,261
19,CC,product.Yield.managed.CW,0,R,,252
19,CC,product.Yield.managed.HW,0,R,,253
19,CC,product.Yield.managed.Total,0,R,,254
20,CC,product.HarvestedVolume.managed.CW.CC,0,R,,267
20,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,268
20,CC,product.HarvestedVolume.managed.HW.CC,0,R,,269
20,CC,product.HarvestedVolume.managed.Total.CC,0,R,,254
20,CC,product.Seral.area.immature.985502002.CC,0,R,,255
20,CC,product.Seral.area.mature.985502002.CC,0,R,,256
20,CC,product.Seral.area.overmature.985502002.CC,0,R,,257
20,CC,product.Seral.area.regenerating.985502002.CC,0,R,,258
20,CC,product.Seral.area.young.985502002.CC,0,R,,258
20,CC,product.SpeciesProp.managed.CW,0,R,,270
20,CC,product.SpeciesProp.managed.FDC,0,R,,271
20,CC,product.SpeciesProp.managed.HW,0,R,,272
20,CC,product.Treated.managed.CC,0,R,,261
20,CC,product.Yield.managed.CW,0,R,,267
20,CC,product.Yield.managed.FDC,0,R,,268
20,CC,product.Yield.managed.HW,0,R,,269
20,CC,product.Yield.managed.Total,0,R,,254
22,CC,product.HarvestedVolume.managed.CW.CC,0,R,,286
22,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,287
22,CC,product.HarvestedVolume.managed.HW.CC,0,R,,288
22,CC,product.HarvestedVolume.managed.Total.CC,0,R,,289
22,CC,product.Seral.area.immature.985501000.CC,0,R,,139
22,CC,product.Seral.area.mature.985501000.CC,0,R,,290
22,CC,product.Seral.area.overmature.985501000.CC,0,R,,291
22,CC,product.Seral.area.regenerating.985501000.CC,0,R,,142
22,CC,product.Seral.area.young.985501000.CC,0,R,,142
22,CC,product.SpeciesProp.managed.CW,0,R,,143
22,CC,product.SpeciesProp.managed.FDC,0,R,,144
22,CC,product.SpeciesProp.managed.HW,0,R,,145
22,CC,product.Treated.managed.CC,0,R,,146
22,CC,product.Yield.managed.CW,0,R,,286
22,CC,product.Yield.managed.FDC,0,R,,287
22,CC,product.Yield.managed.HW,0,R,,288
22,CC,product.Yield.managed.Total,0,R,,289
24,CC,product.HarvestedVolume.managed.CW.CC,0,R,,302
24,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,303
24,CC,product.HarvestedVolume.managed.HW.CC,0,R,,304
24,CC,product.HarvestedVolume.managed.Total.CC,0,R,,305
24,CC,product.Seral.area.immature.985502001.CC,0,R,,139
24,CC,product.Seral.area.mature.985502001.CC,0,R,,140
24,CC,product.Seral.area.overmature.985502001.CC,0,R,,141
24,CC,product.Seral.area.regenerating.985502001.CC,0,R,,142
24,CC,product.Seral.area.young.985502001.CC,0,R,,142
24,CC,product.SpeciesProp.managed.CW,0,R,,306
24,CC,product.SpeciesProp.managed.FDC,0,R,,155
24,CC,product.SpeciesProp.managed.HW,0,R,,307
24,CC,product.Treated.managed.CC,0,R,,146
24,CC,product.Yield.managed.CW,0,R,,302
24,CC,product.Yield.managed.FDC,0,R,,303
24,CC,product.Yield.managed.HW,0,R,,304
24,CC,product.Yield.managed.Total,0,R,,305
24,PCT,product.Treated.managed.PCT,0,R,,73
25,CC,product.HarvestedVolume.managed.CW.CC,0,R,,311
25,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,312
25,CC,product.HarvestedVolume.managed.Total.CC,0,R,,305
25,CC,product.SpeciesProp.managed.CW,0,R,,143
25,CC,product.SpeciesProp.managed.FDC,0,R,,313
25,CC,product.Treated.managed.CC,0,R,,146
25,CC,product.Yield.managed.CW,0,R,,311
25,CC,product.Yield.managed.FDC,0,R,,312
25,CC,product.Yield.managed.Total,0,R,,305
25,CT,product.HarvestedVolume.managed.CW.CT,0,R,,314
25,CT,product.HarvestedVolume.managed.FDC.CT,0,R,,315
25,CT,product.HarvestedVolume.managed.Total.CT,0,R,,316
25,CT,product.SpeciesProp.managed.CW,0,R,,317
25,CT,product.SpeciesProp.managed.FDC,0,R,,318
25,CT,product.Treated.managed.CT,0,R,,86
25,CT,product.Yield.managed.CW,0,R,,314
25,CT,product.Yield.managed.FDC,0,R,,315
25,CT,product.Yield.managed.Total,0,R,,316
26,CC,product.HarvestedVolume.managed.CW.CC,0,R,,323
26,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,324
26,CC,product.HarvestedVolume.managed.Total.CC,0,R,,325
26,CC,product.SpeciesProp.managed.CW,0,R,,143
26,CC,product.SpeciesProp.managed.FDC,0,R,,313
26,CC,product.Treated.managed.CC,0,R,,146
26,CC,product.Yield.managed.CW,0,R,,323
26,CC,product.Yield.managed.FDC,0,R,,324
26,CC,product.Yield.managed.Total,0,R,,325
28,CC,product.HarvestedVolume.managed.CW.CC,0,R,,344
28,CC,product.HarvestedVolume.managed.HW.CC,0,R,,345
28,CC,product.HarvestedVolume.managed.Total.CC,0,R,,346
28,CC,product.Seral.area.immature.985503003.CC,0,R,,347
28,CC,product.Seral.area.mature.985503003.CC,0,R,,348
28,CC,product.Seral.area.overmature.985503003.CC,0,R,,349
28,CC,product.Seral.area.regenerating.985503003.CC,0,R,,350
28,CC,product.Seral.area.young.985503003.CC,0,R,,350
28,CC,product.SpeciesProp.managed.CW,0,R,,351
28,CC,product.SpeciesProp.managed.HW,0,R,,352
28,CC,product.Treated.managed.CC,0,R,,353
28,CC,product.Yield.managed.CW,0,R,,344
28,CC,product.Yield.managed.HW,0,R,,345
28,CC,product.Yield.managed.Total,0,R,,346
29,CC,product.HarvestedVolume.managed.CW.CC,0,R,,357
29,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,358
29,CC,product.HarvestedVolume.managed.HW.CC,0,R,,359
29,CC,product.HarvestedVolume.managed.Total.CC,0,R,,346
29,CC,product.Seral.area.immature.985503003.CC,0,R,,347
29,CC,product.Seral.area.mature.985503003.CC,0,R,,348
29,CC,product.Seral.area.overmature.985503003.CC,0,R,,349
29,CC,product.Seral.area.regenerating.985503003.CC,0,R,,350
29,CC,product.Seral.area.young.985503003.CC,0,R,,350
29,CC,product.SpeciesProp.managed.CW,0,R,,360
29,CC,product.SpeciesProp.managed.FDC,0,R,,361
29,CC,product.SpeciesProp.managed.HW,0,R,,362
29,CC,product.Treated.managed.CC,0,R,,353
29,CC,product.Yield.managed.CW,0,R,,357
29,CC,product.Yield.managed.FDC,0,R,,358
29,CC,product.Yield.managed.HW,0,R,,359
29,CC,product.Yield.managed.Total,0,R,,346
31,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,377
31,CC,product.HarvestedVolume.managed.HW.CC,0,R,,378
31,CC,product.HarvestedVolume.managed.Total.CC,0,R,,379
31,CC,product.Seral.area.immature.985501000.CC,0,R,,380
31,CC,product.Seral.area.mature.985501000.CC,0,R,,381
31,CC,product.Seral.area.overmature.985501000.CC,0,R,,382
31,CC,product.Seral.area.regenerating.985501000.CC,0,R,,142
31,CC,product.Seral.area.young.985501000.CC,0,R,,142
31,CC,product.SpeciesProp.managed.FDC,0,R,,383
31,CC,product.SpeciesProp.managed.HW,0,R,,384
31,CC,product.Treated.managed.CC,0,R,,385
31,CC,product.Yield.managed.FDC,0,R,,377
31,CC,product.Yield.managed.HW,0,R,,378
31,CC,product.Yield.managed.Total,0,R,,379
33,CC,product.HarvestedVolume.managed.CW.CC,0,R,,396
33,CC,product.HarvestedVolume.managed.HW.CC,0,R,,397
33,CC,product.HarvestedVolume.managed.Total.CC,0,R,,398
33,CC,product.Seral.area.immature.985502003.CC,0,R,,113
33,CC,product.Seral.area.mature.985502003.CC,0,R,,114
33,CC,product.Seral.area.overmature.985502003.CC,0,R,,115
33,CC,product.Seral.area.regenerating.985502003.CC,0,R,,116
33,CC,product.Seral.area.young.985502003.CC,0,R,,116
33,CC,product.SpeciesProp.managed.CW,0,R,,399
33,CC,product.SpeciesProp.managed.HW,0,R,,400
33,CC,product.Treated.managed.CC,0,R,,120
33,CC,product.Yield.managed.CW,0,R,,396
33,CC,product.Yield.managed.HW,0,R,,397
33,CC,product.Yield.managed.Total,0,R,,398
35,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,409
35,CC,product.HarvestedVolume.managed.HW.CC,0,R,,410
35,CC,product.HarvestedVolume.managed.Total.CC,0,R,,411
35,CC,product.Seral.area.immature.985503000.CC,0,R,,139
35,CC,product.Seral.area.mature.985503000.CC,0,R,,140
35,CC,product.Seral.area.overmature.985503000.CC,0,R,,141
35,CC,product.Seral.area.regenerating.985503000.CC,0,R,,142
35,CC,product.Seral.area.young.985503000.CC,0,R,,142
35,CC,product.SpeciesProp.managed.FDC,0,R,,143
35,CC,product.SpeciesProp.managed.HW,0,R,,313
35,CC,product.Treated.managed.CC,0,R,,146
35,CC,product.Yield.managed.FDC,0,R,,409
35,CC,product.Yield.managed.HW,0,R,,410
35,CC,product.Yield.managed.Total,0,R,,411
37,CC,product.HarvestedVolume.managed.CW.CC,0,R,,435
37,CC,product.HarvestedVolume.managed.HW.CC,0,R,,436
37,CC,product.HarvestedVolume.managed.Total.CC,0,R,,437
37,CC,product.HarvestedVolume.managed.YC.CC,0,R,,438
37,CC,product.Seral.area.immature.985502006.CC,0,R,,439
37,CC,product.Seral.area.mature.985502006.CC,0,R,,440
37,CC,product.Seral.area.overmature.985502006.CC,0,R,,441
37,CC,product.Seral.area.regenerating.985502006.CC,0,R,,442
37,CC,product.Seral.area.young.985502006.CC,0,R,,442
37,CC,product.SpeciesProp.managed.CW,0,R,,443
37,CC,product.SpeciesProp.managed.HW,0,R,,444
37,CC,product.SpeciesProp.managed.YC,0,R,,445
37,CC,product.Treated.managed.CC,0,R,,446
37,CC,product.Yield.managed.CW,0,R,,435
37,CC,product.Yield.managed.HW,0,R,,436
37,CC,product.Yield.managed.Total,0,R,,437
37,CC,product.Yield.managed.YC,0,R,,438
38,CC,product.HarvestedVolume.managed.CW.CC,0,R,,450
38,CC,product.HarvestedVolume.managed.HW.CC,0,R,,451
38,CC,product.HarvestedVolume.managed.Total.CC,0,R,,437
38,CC,product.HarvestedVolume.managed.YC.CC,0,R,,452
38,CC,product.Seral.area.immature.985502006.CC,0,R,,439
38,CC,product.Seral.area.mature.985502006.CC,0,R,,440
38,CC,product.Seral.area.overmature.985502006.CC,0,R,,441
38,CC,product.Seral.area.regenerating.985502006.CC,0,R,,442
38,CC,product.Seral.area.young.985502006.CC,0,R,,442
38,CC,product.SpeciesProp.managed.CW,0,R,,453
38,CC,product.SpeciesProp.managed.HW,0,R,,454
38,CC,product.SpeciesProp.managed.YC,0,R,,455
38,CC,product.Treated.managed.CC,0,R,,446
38,CC,product.Yield.managed.CW,0,R,,450
38,CC,product.Yield.managed.HW,0,R,,451
38,CC,product.Yield.managed.Total,0,R,,437
38,CC,product.Yield.managed.YC,0,R,,452
40,CC,product.HarvestedVolume.managed.BA.CC,0,R,,470
40,CC,product.HarvestedVolume.managed.HW.CC,0,R,,471
40,CC,product.HarvestedVolume.managed.Total.CC,0,R,,472
40,CC,product.Seral.area.immature.985502007.CC,0,R,,473
40,CC,product.Seral.area.mature.985502007.CC,0,R,,474
40,CC,product.Seral.area.overmature.985502007.CC,0,R,,475
40,CC,product.Seral.area.regenerating.985502007.CC,0,R,,476
40,CC,product.Seral.area.young.985502007.CC,0,R,,476
40,CC,product.SpeciesProp.managed.BA,0,R,,477
40,CC,product.SpeciesProp.managed.HW,0,R,,478
40,CC,product.Treated.managed.CC,0,R,,479
40,CC,product.Yield.managed.BA,0,R,,470
40,CC,product.Yield.managed.HW,0,R,,471
40,CC,product.Yield.managed.Total,0,R,,472
41,CC,product.HarvestedVolume.managed.CW.CC,0,R,,483
41,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,484
41,CC,product.HarvestedVolume.managed.HW.CC,0,R,,485
41,CC,product.HarvestedVolume.managed.Total.CC,0,R,,472
41,CC,product.Seral.area.immature.985502007.CC,0,R,,473
41,CC,product.Seral.area.mature.985502007.CC,0,R,,474
41,CC,product.Seral.area.overmature.985502007.CC,0,R,,475
41,CC,product.Seral.area.regenerating.985502007.CC,0,R,,476
41,CC,product.Seral.area.young.985502007.CC,0,R,,476
41,CC,product.SpeciesProp.managed.CW,0,R,,486
41,CC,product.SpeciesProp.managed.FDC,0,R,,487
41,CC,product.SpeciesProp.managed.HW,0,R,,488
41,CC,product.Treated.managed.CC,0,R,,479
41,CC,product.Yield.managed.CW,0,R,,483
41,CC,product.Yield.managed.FDC,0,R,,484
41,CC,product.Yield.managed.HW,0,R,,485
41,CC,product.Yield.managed.Total,0,R,,472
43,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,498
43,CC,product.HarvestedVolume.managed.HW.CC,0,R,,499
43,CC,product.HarvestedVolume.managed.Total.CC,0,R,,500
43,CC,product.Seral.area.immature.985501001.CC,0,R,,230
43,CC,product.Seral.area.mature.985501001.CC,0,R,,231
43,CC,product.Seral.area.overmature.985501001.CC,0,R,,232
43,CC,product.Seral.area.regenerating.985501001.CC,0,R,,233
43,CC,product.Seral.area.young.985501001.CC,0,R,,233
43,CC,product.SpeciesProp.managed.FDC,0,R,,501
43,CC,product.SpeciesProp.managed.HW,0,R,,502
43,CC,product.Treated.managed.CC,0,R,,237
43,CC,product.Yield.managed.FDC,0,R,,498
43,CC,product.Yield.managed.HW,0,R,,499
43,CC,product.Yield.managed.Total,0,R,,500
46,CC,product.HarvestedVolume.managed.CW.CC,0,R,,528
46,CC,product.HarvestedVolume.managed.HW.CC,0,R,,529
46,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,530
46,CC,product.HarvestedVolume.managed.Total.CC,0,R,,531
46,CC,product.HarvestedVolume.managed.YC.CC,0,R,,532
46,CC,product.Seral.area.immature.985502008.CC,0,R,,473
46,CC,product.Seral.area.mature.985502008.CC,0,R,,533
46,CC,product.Seral.area.overmature.985502008.CC,0,R,,534
46,CC,product.Seral.area.regenerating.985502008.CC,0,R,,476
46,CC,product.Seral.area.young.985502008.CC,0,R,,476
46,CC,product.SpeciesProp.managed.CW,0,R,,535
46,CC,product.SpeciesProp.managed.HW,0,R,,536
46,CC,product.SpeciesProp.managed.PLC,0,R,,537
46,CC,product.SpeciesProp.managed.YC,0,R,,538
46,CC,product.Treated.managed.CC,0,R,,479
46,CC,product.Yield.managed.CW,0,R,,528
46,CC,product.Yield.managed.HW,0,R,,529
46,CC,product.Yield.managed.PLC,0,R,,530
46,CC,product.Yield.managed.Total,0,R,,531
46,CC,product.Yield.managed.YC,0,R,,532
47,CC,product.HarvestedVolume.managed.CW.CC,0,R,,542
47,CC,product.HarvestedVolume.managed.HW.CC,0,R,,543
47,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,544
47,CC,product.HarvestedVolume.managed.Total.CC,0,R,,531
47,CC,product.Seral.area.immature.985502008.CC,0,R,,473
47,CC,product.Seral.area.mature.985502008.CC,0,R,,533
47,CC,product.Seral.area.overmature.985502008.CC,0,R,,534
47,CC,product.Seral.area.regenerating.985502008.CC,0,R,,476
47,CC,product.Seral.area.young.985502008.CC,0,R,,476
47,CC,product.SpeciesProp.managed.CW,0,R,,487
47,CC,product.SpeciesProp.managed.HW,0,R,,486
47,CC,product.SpeciesProp.managed.PLC,0,R,,488
47,CC,product.Treated.managed.CC,0,R,,479
47,CC,product.Yield.managed.CW,0,R,,542
47,CC,product.Yield.managed.HW,0,R,,543
47,CC,product.Yield.managed.PLC,0,R,,544
47,CC,product.Yield.managed.Total,0,R,,531
49,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,556
49,CC,product.HarvestedVolume.managed.HW.CC,0,R,,557
49,CC,product.HarvestedVolume.managed.Total.CC,0,R,,558
49,CC,product.Seral.area.immature.985502001.CC,0,R,,139
49,CC,product.Seral.area.mature.985502001.CC,0,R,,140
49,CC,product.Seral.area.overmature.985502001.CC,0,R,,141
49,CC,product.Seral.area.regenerating.985502001.CC,0,R,,142
49,CC,product.Seral.area.young.985502001.CC,0,R,,142
49,CC,product.SpeciesProp.managed.FDC,0,R,,559
49,CC,product.SpeciesProp.managed.HW,0,R,,560
49,CC,product.Treated.managed.CC,0,R,,146
49,CC,product.Yield.managed.FDC,0,R,,556
49,CC,product.Yield.managed.HW,0,R,,557
49,CC,product.Yield.managed.Total,0,R,,558
52,CC,product.HarvestedVolume.managed.HW.CC,0,R,,577
52,CC,product.HarvestedVolume.managed.SS.CC,0,R,,578
52,CC,product.HarvestedVolume.managed.Total.CC,0,R,,579
52,CC,product.Seral.area.immature.985502005.CC,0,R,,139
52,CC,product.Seral.area.mature.985502005.CC,0,R,,580
52,CC,product.Seral.area.overmature.985502005.CC,0,R,,581
52,CC,product.Seral.area.regenerating.985502005.CC,0,R,,142
52,CC,product.Seral.area.young.985502005.CC,0,R,,142
52,CC,product.SpeciesProp.managed.HW,0,R,,384
52,CC,product.SpeciesProp.managed.SS,0,R,,383
52,CC,product.Treated.managed.CC,0,R,,146
