TRACK,LABEL,METHOD,CURVE
5,feature.SpeciesProp.managed.FDC,,74
5,feature.Yield.managed.CW,,75
5,feature.Yield.managed.FDC,,76
5,feature.Yield.managed.Total,,60
6,feature.Area.managed,,16
6,feature.Area.og1.985503001,,44
6,feature.Area.og1.total,,44
6,feature.Area.og2.985503001,,18
6,feature.Area.og2.total,,18
6,feature.QMD.managed.985503001,,87
6,feature.SpeciesProp.managed.CW,,27
6,feature.SpeciesProp.managed.FDC,,74
6,feature.Yield.managed.CW,,88
6,feature.Yield.managed.FDC,,89
6,feature.Yield.managed.Total,,90
7,feature.Area.og1.985502003,,94
7,feature.Area.og1.total,,94
7,feature.Area.og2.985502003,,18
7,feature.Area.og2.total,,18
7,feature.Area.unmanaged,,16
7,feature.QMD.unmanaged.985502003,,95
7,feature.Seral.985502003.immature,,96
7,feature.Seral.985502003.mature,,97
7,feature.Seral.985502003.overmature,,98
7,feature.Seral.985502003.regenerating,,23
7,feature.Seral.985502003.young,,24
7,feature.Seral.immature,,96
7,feature.Seral.mature,,97
7,feature.Seral.overmature,,98
7,feature.Seral.regenerating,,23
7,feature.Seral.young,,24
7,feature.SpeciesProp.unmanaged.CW,,11
7,feature.SpeciesProp.unmanaged.FDC,,9
7,feature.SpeciesProp.unmanaged.HW,,99
7,feature.Yield.unmanaged.CW,,100
7,feature.Yield.unmanaged.FDC,,101
7,feature.Yield.unmanaged.HW,,102
7,feature.Yield.unmanaged.Total,,103
8,feature.Area.managed,,16
8,feature.Area.og1.985502003,,94
8,feature.Area.og1.total,,94
8,feature.Area.og2.985502003,,18
8,feature.Area.og2.total,,18
8,feature.QMD.managed.985502003,,104
8,feature.Seral.985502003.immature,,96
8,feature.Seral.985502003.mature,,97
8,feature.Seral.985502003.overmature,,98
8,feature.Seral.985502003.regenerating,,23
8,feature.Seral.985502003.young,,24
8,feature.Seral.immature,,96
8,feature.Seral.mature,,97
8,feature.Seral.overmature,,98
8,feature.Seral.regenerating,,23
8,feature.Seral.young,,24
8,feature.SpeciesProp.managed.CW,,11
8,feature.SpeciesProp.managed.FDC,,9
8,feature.SpeciesProp.managed.HW,,99
8,feature.Yield.managed.CW,,105
8,feature.Yield.managed.FDC,,106
8,feature.Yield.managed.HW,,107
8,feature.Yield.managed.Total,,108
9,feature.Area.og1.985503000,,121
9,feature.Area.og1.total,,121
9,feature.Area.og2.985503000,,18
9,feature.Area.og2.total,,18
9,feature.Area.unmanaged,,16
9,feature.QMD.unmanaged.985503000,,122
9,feature.Seral.985503000.immature,,123
9,feature.Seral.985503000.mature,,124
9,feature.Seral.985503000.overmature,,125
9,feature.Seral.985503000.regenerating,,23
9,feature.Seral.985503000.young,,24
9,feature.Seral.immature,,123
9,feature.Seral.mature,,124
9,feature.Seral.overmature,,125
9,feature.Seral.regenerating,,23
9,feature.Seral.young,,24
9,feature.SpeciesProp.unmanaged.CW,,11
9,feature.SpeciesProp.unmanaged.FDC,,9
9,feature.SpeciesProp.unmanaged.HW,,26
9,feature.Yield.unmanaged.CW,,126
9,feature.Yield.unmanaged.FDC,,127
9,feature.Yield.unmanaged.HW,,128
9,feature.Yield.unmanaged.Total,,129
10,feature.Area.managed,,16
10,feature.Area.og1.985503000,,121
10,feature.Area.og1.total,,121
10,feature.Area.og2.985503000,,18
10,feature.Area.og2.total,,18
10,feature.QMD.managed.985503000,,130
10,feature.Seral.985503000.immature,,123
10,feature.Seral.985503000.mature,,124
10,feature.Seral.985503000.overmature,,125
10,feature.Seral.985503000.regenerating,,23
10,feature.Seral.985503000.young,,24
10,feature.Seral.immature,,123
10,feature.Seral.mature,,124
10,feature.Seral.overmature,,125
10,feature.Seral.regenerating,,23
10,feature.Seral.young,,24
10,feature.SpeciesProp.managed.CW,,11
10,feature.SpeciesProp.managed.FDC,,9
10,feature.SpeciesProp.managed.HW,,26
10,feature.Yield.managed.CW,,131
10,feature.Yield.managed.FDC,,132
10,feature.Yield.managed.HW,,133
10,feature.Yield.managed.Total,,134
11,feature.Area.managed,,16
11,feature.Area.og1.985503000,,121
11,feature.Area.og1.total,,121
11,feature.Area.og2.985503000,,18
11,feature.Area.og2.total,,18
11,feature.SpeciesProp.managed.CW,,26
11,feature.SpeciesProp.managed.FDC,,147
11,feature.Yield.managed.CW,,148
11,feature.Yield.managed.FDC,,149
11,feature.Yield.managed.Total,,134
12,feature.Area.managed,,16
12,feature.Area.og1.985503000,,121
12,feature.Area.og1.total,,121
12,feature.Area.og2.985503000,,18
12,feature.Area.og2.total,,18
12,feature.QMD.managed.985503000,,158
12,feature.SpeciesProp.managed.CW,,26
12,feature.SpeciesProp.managed.FDC,,147
12,feature.Yield.managed.CW,,159
12,feature.Yield.managed.FDC,,160
12,feature.Yield.managed.Total,,161
13,feature.Area.og1.985501003,,165
13,feature.Area.og1.total,,165
13,feature.Area.og2.985501003,,1
13,feature.Area.og2.total,,1
13,feature.Area.unmanaged,,2
13,feature.QMD.unmanaged.985501003,,166
13,feature.Seral.985501003.immature,,167
13,feature.Seral.985501003.mature,,168
13,feature.Seral.985501003.overmature,,169
13,feature.Seral.985501003.regenerating,,7
13,feature.Seral.985501003.young,,8
13,feature.Seral.immature,,167
13,feature.Seral.mature,,168
13,feature.Seral.overmature,,169
13,feature.Seral.regenerating,,7
13,feature.Seral.young,,8
13,feature.SpeciesProp.unmanaged.CW,,170
13,feature.SpeciesProp.unmanaged.HW,,171
13,feature.Yield.unmanaged.CW,,172
13,feature.Yield.unmanaged.HW,,173
13,feature.Yield.unmanaged.Total,,174
14,feature.Area.managed,,16
14,feature.Area.og1.985501003,,175
14,feature.Area.og1.total,,175
14,feature.Area.og2.985501003,,18
14,feature.Area.og2.total,,18
14,feature.QMD.managed.985501003,,176
14,feature.Seral.985501003.immature,,177
14,feature.Seral.985501003.mature,,178
14,feature.Seral.985501003.overmature,,179
14,feature.Seral.985501003.regenerating,,23
14,feature.Seral.985501003.young,,24
14,feature.Seral.immature,,177
14,feature.Seral.mature,,178
14,feature.Seral.overmature,,179
14,feature.Seral.regenerating,,23
14,feature.Seral.young,,24
14,feature.SpeciesProp.managed.CW,,170
14,feature.SpeciesProp.managed.HW,,180
14,feature.Yield.managed.CW,,181
14,feature.Yield.managed.HW,,182
14,feature.Yield.managed.Total,,183
15,feature.Area.managed,,16
15,feature.Area.og1.985501003,,175
15,feature.Area.og1.total,,175
15,feature.Area.og2.985501003,,18
15,feature.Area.og2.total,,18
15,feature.QMD.managed.985501003,,176
15,feature.Seral.985501003.immature,,177
15,feature.Seral.985501003.mature,,178
15,feature.Seral.985501003.overmature,,179
15,feature.Seral.985501003.regenerating,,23
15,feature.Seral.985501003.young,,24
15,feature.Seral.immature,,177
15,feature.Seral.mature,,178
15,feature.Seral.overmature,,179
15,feature.Seral.regenerating,,23
15,feature.Seral.young,,24
15,feature.SpeciesProp.managed.CW,,11
15,feature.SpeciesProp.managed.FDC,,9
15,feature.SpeciesProp.managed.HW,,26
15,feature.Yield.managed.CW,,194
15,feature.Yield.managed.FDC,,195
15,feature.Yield.managed.HW,,196
15,feature.Yield.managed.Total,,183
16,feature.Area.og1.985501001,,203
16,feature.Area.og1.total,,203
16,feature.Area.og2.985501001,,18
16,feature.Area.og2.total,,18
16,feature.Area.unmanaged,,16
16,feature.QMD.unmanaged.985501001,,204
16,feature.Seral.985501001.immature,,205
16,feature.Seral.985501001.mature,,206
16,feature.Seral.985501001.overmature,,207
16,feature.Seral.985501001.regenerating,,23
16,feature.Seral.985501001.young,,24
16,feature.Seral.immature,,205
16,feature.Seral.mature,,206
16,feature.Seral.overmature,,207
16,feature.Seral.regenerating,,23
16,feature.Seral.young,,24
16,feature.SpeciesProp.unmanaged.CW,,208
16,feature.SpeciesProp.unmanaged.FDC,,209
16,feature.SpeciesProp.unmanaged.HW,,51
16,feature.Yield.unmanaged.CW,,210
16,feature.Yield.unmanaged.FDC,,211
16,feature.Yield.unmanaged.HW,,212
16,feature.Yield.unmanaged.Total,,213
17,feature.Area.managed,,16
17,feature.Area.og1.985501001,,203
17,feature.Area.og1.total,,203
17,feature.Area.og2.985501001,,18
17,feature.Area.og2.total,,18
17,feature.QMD.managed.985501001,,214
17,feature.Seral.985501001.immature,,205
17,feature.Seral.985501001.mature,,206
17,feature.Seral.985501001.overmature,,207
17,feature.Seral.985501001.regenerating,,23
17,feature.Seral.985501001.young,,24
17,feature.Seral.immature,,205
17,feature.Seral.mature,,206
17,feature.Seral.overmature,,207
17,feature.Seral.regenerating,,23
17,feature.Seral.young,,24
17,feature.SpeciesProp.managed.CW,,49
17,feature.SpeciesProp.managed.FDC,,50
17,feature.SpeciesProp.managed.HW,,51
17,feature.Yield.managed.CW,,215
17,feature.Yield.managed.FDC,,216
17,feature.Yield.managed.HW,,217
17,feature.Yield.managed.Total,,218
18,feature.Area.og1.985502002,,231
18,feature.Area.og1.total,,231
18,feature.Area.og2.985502002,,18
18,feature.Area.og2.total,,18
18,feature.Area.unmanaged,,16
18,feature.QMD.unmanaged.985502002,,232
18,feature.Seral.985502002.immature,,233
18,feature.Seral.985502002.mature,,234
18,feature.Seral.985502002.overmature,,235
18,feature.Seral.985502002.regenerating,,23
18,feature.Seral.985502002.young,,24
18,feature.Seral.immature,,233
18,feature.Seral.mature,,234
18,feature.Seral.overmature,,235
18,feature.Seral.regenerating,,23
18,feature.Seral.young,,24
18,feature.SpeciesProp.unmanaged.CW,,236
18,feature.SpeciesProp.unmanaged.HW,,237
18,feature.Yield.unmanaged.CW,,238
18,feature.Yield.unmanaged.HW,,239
18,feature.Yield.unmanaged.Total,,240
19,feature.Area.managed,,16
19,feature.Area.og1.985502002,,231
19,feature.Area.og1.total,,231
19,feature.Area.og2.985502002,,18
19,feature.Area.og2.total,,18
19,feature.QMD.managed.985502002,,241
19,feature.Seral.985502002.immature,,233
19,feature.Seral.985502002.mature,,234
19,feature.Seral.985502002.overmature,,235
19,feature.Seral.985502002.regenerating,,23
19,feature.Seral.985502002.young,,24
19,feature.Seral.immature,,233
19,feature.Seral.mature,,234
19,feature.Seral.overmature,,235
19,feature.Seral.regenerating,,23
19,feature.Seral.young,,24
19,feature.SpeciesProp.managed.CW,,236
19,feature.SpeciesProp.managed.HW,,237
19,feature.Yield.managed.CW,,242
19,feature.Yield.managed.HW,,243
19,feature.Yield.managed.Total,,244
20,feature.Area.managed,,16
20,feature.Area.og1.985502002,,231
20,feature.Area.og1.total,,231
20,feature.Area.og2.985502002,,18
20,feature.Area.og2.total,,18
20,feature.QMD.managed.985502002,,241
20,feature.Seral.985502002.immature,,233
20,feature.Seral.985502002.mature,,234
20,feature.Seral.985502002.overmature,,235
20,feature.Seral.985502002.regenerating,,23
20,feature.Seral.985502002.young,,24
20,feature.Seral.immature,,233
20,feature.Seral.mature,,234
20,feature.Seral.overmature,,235
20,feature.Seral.regenerating,,23
20,feature.Seral.young,,24
20,feature.SpeciesProp.managed.CW,,255
20,feature.SpeciesProp.managed.FDC,,256
20,feature.SpeciesProp.managed.HW,,10
20,feature.Yield.managed.CW,,257
20,feature.Yield.managed.FDC,,258
20,feature.Yield.managed.HW,,259
20,feature.Yield.managed.Total,,244
21,feature.Area.og1.985501000,,266
21,feature.Area.og1.total,,266
21,feature.Area.og2.985501000,,18
21,feature.Area.og2.total,,18
21,feature.Area.unmanaged,,16
21,feature.QMD.unmanaged.985501000,,267
21,feature.Seral.985501000.immature,,123
21,feature.Seral.985501000.mature,,268
21,feature.Seral.985501000.overmature,,269
21,feature.Seral.985501000.regenerating,,23
21,feature.Seral.985501000.young,,24
21,feature.Seral.immature,,123
21,feature.Seral.mature,,268
21,feature.Seral.overmature,,269
21,feature.Seral.regenerating,,23
21,feature.Seral.young,,24
21,feature.SpeciesProp.unmanaged.CW,,11
21,feature.SpeciesProp.unmanaged.FDC,,9
21,feature.SpeciesProp.unmanaged.HW,,26
21,feature.Yield.unmanaged.CW,,270
21,feature.Yield.unmanaged.FDC,,271
21,feature.Yield.unmanaged.HW,,272
21,feature.Yield.unmanaged.Total,,273
22,feature.Area.managed,,16
22,feature.Area.og1.985501000,,266
22,feature.Area.og1.total,,266
22,feature.Area.og2.985501000,,18
22,feature.Area.og2.total,,18
22,feature.QMD.managed.985501000,,274
22,feature.Seral.985501000.immature,,123
22,feature.Seral.985501000.mature,,268
22,feature.Seral.985501000.overmature,,269
22,feature.Seral.985501000.regenerating,,23
22,feature.Seral.985501000.young,,24
22,feature.Seral.immature,,123
22,feature.Seral.mature,,268
22,feature.Seral.overmature,,269
22,feature.Seral.regenerating,,23
22,feature.Seral.young,,24
22,feature.SpeciesProp.managed.CW,,11
22,feature.SpeciesProp.managed.FDC,,9
22,feature.SpeciesProp.managed.HW,,26
22,feature.Yield.managed.CW,,275
22,feature.Yield.managed.FDC,,276
22,feature.Yield.managed.HW,,277
22,feature.Yield.managed.Total,,278
23,feature.Area.og1.985502001,,121
23,feature.Area.og1.total,,121
23,feature.Area.og2.985502001,,18
23,feature.Area.og2.total,,18
23,feature.Area.unmanaged,,16
23,feature.QMD.unmanaged.985502001,,285
23,feature.Seral.985502001.immature,,123
23,feature.Seral.985502001.mature,,124
23,feature.Seral.985502001.overmature,,125
23,feature.Seral.985502001.regenerating,,23
23,feature.Seral.985502001.young,,24
23,feature.Seral.immature,,123
23,feature.Seral.mature,,124
23,feature.Seral.overmature,,125
23,feature.Seral.regenerating,,23
23,feature.Seral.young,,24
23,feature.SpeciesProp.unmanaged.CW,,49
23,feature.SpeciesProp.unmanaged.FDC,,50
23,feature.SpeciesProp.unmanaged.HW,,51
23,feature.Yield.unmanaged.CW,,286
23,feature.Yield.unmanaged.FDC,,287
23,feature.Yield.unmanaged.HW,,288
23,feature.Yield.unmanaged.Total,,289
24,feature.Area.managed,,16
24,feature.Area.og1.985502001,,121
24,feature.Area.og1.total,,121
24,feature.Area.og2.985502001,,18
24,feature.Area.og2.total,,18
24,feature.QMD.managed.985502001,,290
24,feature.Seral.985502001.immature,,123
24,feature.Seral.985502001.mature,,124
24,feature.Seral.985502001.overmature,,125
24,feature.Seral.985502001.regenerating,,23
24,feature.Seral.985502001.young,,24
24,feature.Seral.immature,,123
24,feature.Seral.mature,,124
24,feature.Seral.overmature,,125
24,feature.Seral.regenerating,,23
24,feature.Seral.young,,24
24,feature.SpeciesProp.managed.CW,,49
24,feature.SpeciesProp.managed.FDC,,50
24,feature.SpeciesProp.managed.HW,,51
24,feature.Yield.managed.CW,,291
24,feature.Yield.managed.FDC,,292
24,feature.Yield.managed.HW,,293
24,feature.Yield.managed.Total,,294
25,feature.Area.managed,,16
25,feature.Area.og1.985502001,,121
25,feature.Area.og1.total,,121
25,feature.Area.og2.985502001,,18
25,feature.Area.og2.total,,18
25,feature.SpeciesProp.managed.CW,,11
25,feature.SpeciesProp.managed.FDC,,302
25,feature.Yield.managed.CW,,303
25,feature.Yield.managed.FDC,,304
25,feature.Yield.managed.Total,,294
26,feature.Area.managed,,16
26,feature.Area.og1.985502001,,121
26,feature.Area.og1.total,,121
26,feature.Area.og2.985502001,,18
26,feature.Area.og2.total,,18
26,feature.QMD.managed.985502001,,313
26,feature.SpeciesProp.managed.CW,,11
26,feature.SpeciesProp.managed.FDC,,302
26,feature.Yield.managed.CW,,314
26,feature.Yield.managed.FDC,,315
26,feature.Yield.managed.Total,,316
27,feature.Area.og1.985503003,,320
27,feature.Area.og1.total,,320
27,feature.Area.og2.985503003,,1
27,feature.Area.og2.total,,1
27,feature.Area.unmanaged,,2
27,feature.QMD.unmanaged.985503003,,321
27,feature.Seral.985503003.immature,,322
27,feature.Seral.985503003.mature,,323
27,feature.Seral.985503003.overmature,,324
27,feature.Seral.985503003.regenerating,,7
27,feature.Seral.985503003.young,,8
27,feature.Seral.immature,,322
27,feature.Seral.mature,,323
27,feature.Seral.overmature,,324
27,feature.Seral.regenerating,,7
27,feature.Seral.young,,8
27,feature.SpeciesProp.unmanaged.CW,,325
27,feature.SpeciesProp.unmanaged.HW,,326
27,feature.Yield.unmanaged.CW,,327
27,feature.Yield.unmanaged.HW,,328
27,feature.Yield.unmanaged.Total,,329
28,feature.Area.managed,,16
28,feature.Area.og1.985503003,,330
28,feature.Area.og1.total,,330
28,feature.Area.og2.985503003,,18
28,feature.Area.og2.total,,18
28,feature.QMD.managed.985503003,,331
28,feature.Seral.985503003.immature,,332
28,feature.Seral.985503003.mature,,333
28,feature.Seral.985503003.overmature,,334
28,feature.Seral.985503003.regenerating,,23
28,feature.Seral.985503003.young,,24
28,feature.Seral.immature,,332
28,feature.Seral.mature,,333
28,feature.Seral.overmature,,334
28,feature.Seral.regenerating,,23
28,feature.Seral.young,,24
28,feature.SpeciesProp.managed.CW,,325
28,feature.SpeciesProp.managed.HW,,326
28,feature.Yield.managed.CW,,335
28,feature.Yield.managed.HW,,336
28,feature.Yield.managed.Total,,337
29,feature.Area.managed,,16
29,feature.Area.og1.985503003,,330
29,feature.Area.og1.total,,330
29,feature.Area.og2.985503003,,18
29,feature.Area.og2.total,,18
29,feature.QMD.managed.985503003,,331
29,feature.Seral.985503003.immature,,332
29,feature.Seral.985503003.mature,,333
29,feature.Seral.985503003.overmature,,334
29,feature.Seral.985503003.regenerating,,23
29,feature.Seral.985503003.young,,24
29,feature.Seral.immature,,332
29,feature.Seral.mature,,333
29,feature.Seral.overmature,,334
29,feature.Seral.regenerating,,23
29,feature.Seral.young,,24
29,feature.SpeciesProp.managed.CW,,11
29,feature.SpeciesProp.managed.FDC,,9
29,feature.SpeciesProp.managed.HW,,26
29,feature.Yield.managed.CW,,348
29,feature.Yield.managed.FDC,,349
29,feature.Yield.managed.HW,,350
29,feature.Yield.managed.Total,,337
30,feature.Area.og1.985501000,,266
30,feature.Area.og1.total,,266
30,feature.Area.og2.985501000,,18
30,feature.Area.og2.total,,18
30,feature.Area.unmanaged,,16
30,feature.QMD.unmanaged.985501000,,357
30,feature.Seral.985501000.immature,,123
30,feature.Seral.985501000.mature,,268
30,feature.Seral.985501000.overmature,,269
30,feature.Seral.985501000.regenerating,,23
30,feature.Seral.985501000.young,,24
30,feature.Seral.immature,,123
30,feature.Seral.mature,,268
30,feature.Seral.overmature,,269
30,feature.Seral.regenerating,,23
30,feature.Seral.young,,24
30,feature.SpeciesProp.unmanaged.FDC,,358
30,feature.SpeciesProp.unmanaged.HW,,359
30,feature.Yield.unmanaged.FDC,,360
30,feature.Yield.unmanaged.HW,,361
30,feature.Yield.unmanaged.Total,,362
31,feature.Area.managed,,2
31,feature.Area.og1.985501000,,363
31,feature.Area.og1.total,,363
31,feature.Area.og2.985501000,,1
31,feature.Area.og2.total,,1
31,feature.QMD.managed.985501000,,364
31,feature.Seral.985501000.immature,,365
31,feature.Seral.985501000.mature,,366
31,feature.Seral.985501000.overmature,,367
31,feature.Seral.985501000.regenerating,,7
31,feature.Seral.985501000.young,,8
31,feature.Seral.immature,,365
31,feature.Seral.mature,,366
31,feature.Seral.overmature,,367
31,feature.Seral.regenerating,,7
31,feature.Seral.young,,8
31,feature.SpeciesProp.managed.FDC,,358
31,feature.SpeciesProp.managed.HW,,359
31,feature.Yield.managed.FDC,,368
31,feature.Yield.managed.HW,,369
31,feature.Yield.managed.Total,,370
32,feature.Area.og1.985502003,,94
32,feature.Area.og1.total,,94
32,feature.Area.og2.985502003,,18
32,feature.Area.og2.total,,18
32,feature.Area.unmanaged,,16
32,feature.QMD.unmanaged.985502003,,380
32,feature.Seral.985502003.immature,,96
32,feature.Seral.985502003.mature,,97
32,feature.Seral.985502003.overmature,,98
32,feature.Seral.985502003.regenerating,,23
32,feature.Seral.985502003.young,,24
32,feature.Seral.immature,,96
32,feature.Seral.mature,,97
32,feature.Seral.overmature,,98
32,feature.Seral.regenerating,,23
32,feature.Seral.young,,24
32,feature.SpeciesProp.unmanaged.CW,,381
32,feature.SpeciesProp.unmanaged.HW,,382
32,feature.Yield.unmanaged.CW,,383
32,feature.Yield.unmanaged.HW,,384
32,feature.Yield.unmanaged.Total,,385
33,feature.Area.managed,,16
33,feature.Area.og1.985502003,,94
33,feature.Area.og1.total,,94
33,feature.Area.og2.985502003,,18
33,feature.Area.og2.total,,18
33,feature.QMD.managed.985502003,,386
33,feature.Seral.985502003.immature,,96
33,feature.Seral.985502003.mature,,97
33,feature.Seral.985502003.overmature,,98
33,feature.Seral.985502003.regenerating,,23
33,feature.Seral.985502003.young,,24
33,feature.Seral.immature,,96
33,feature.Seral.mature,,97
33,feature.Seral.overmature,,98
33,feature.Seral.regenerating,,23
33,feature.Seral.young,,24
33,feature.SpeciesProp.managed.CW,,381
33,feature.SpeciesProp.managed.HW,,382
33,feature.Yield.managed.CW,,387
33,feature.Yield.managed.HW,,388
33,feature.Yield.managed.Total,,389
34,feature.Area.og1.985503000,,121
34,feature.Area.og1.total,,121
34,feature.Area.og2.985503000,,18
34,feature.Area.og2.total,,18
34,feature.Area.unmanaged,,16
34,feature.QMD.unmanaged.985503000,,395
34,feature.Seral.985503000.immature,,123
34,feature.Seral.985503000.mature,,124
34,feature.Seral.985503000.overmature,,125
34,feature.Seral.985503000.regenerating,,23
34,feature.Seral.985503000.young,,24
34,feature.Seral.immature,,123
34,feature.Seral.mature,,124
34,feature.Seral.overmature,,125
34,feature.Seral.regenerating,,23
34,feature.Seral.young,,24
34,feature.SpeciesProp.unmanaged.FDC,,11
34,feature.SpeciesProp.unmanaged.HW,,302
34,feature.Yield.unmanaged.FDC,,396
34,feature.Yield.unmanaged.HW,,397
34,feature.Yield.unmanaged.Total,,398
35,feature.Area.managed,,16
35,feature.Area.og1.985503000,,121
35,feature.Area.og1.total,,121
35,feature.Area.og2.985503000,,18
35,feature.Area.og2.total,,18
35,feature.QMD.managed.985503000,,399
35,feature.Seral.985503000.immature,,123
35,feature.Seral.985503000.mature,,124
35,feature.Seral.985503000.overmature,,125
35,feature.Seral.985503000.regenerating,,23
35,feature.Seral.985503000.young,,24
35,feature.Seral.immature,,123
35,feature.Seral.mature,,124
35,feature.Seral.overmature,,125
35,feature.Seral.regenerating,,23
35,feature.Seral.young,,24
35,feature.SpeciesProp.managed.FDC,,11
35,feature.SpeciesProp.managed.HW,,302
35,feature.Yield.managed.FDC,,400
35,feature.Yield.managed.HW,,401
35,feature.Yield.managed.Total,,402
36,feature.Area.og1.985502006,,406
36,feature.Area.og1.total,,406
36,feature.Area.og2.985502006,,1
36,feature.Area.og2.total,,1
36,feature.Area.unmanaged,,2
36,feature.QMD.unmanaged.985502006,,407
36,feature.Seral.985502006.immature,,408
36,feature.Seral.985502006.mature,,409
36,feature.Seral.985502006.overmature,,410
36,feature.Seral.985502006.regenerating,,7
36,feature.Seral.985502006.young,,8
36,feature.Seral.immature,,408
36,feature.Seral.mature,,409
36,feature.Seral.overmature,,410
36,feature.Seral.regenerating,,7
36,feature.Seral.young,,8
36,feature.SpeciesProp.unmanaged.CW,,411
36,feature.SpeciesProp.unmanaged.HW,,412
36,feature.SpeciesProp.unmanaged.YC,,413
36,feature.Yield.unmanaged.CW,,414
36,feature.Yield.unmanaged.HW,,415
36,feature.Yield.unmanaged.Total,,416
36,feature.Yield.unmanaged.YC,,417
37,feature.Area.managed,,16
37,feature.Area.og1.985502006,,418
37,feature.Area.og1.total,,418
37,feature.Area.og2.985502006,,18
37,feature.Area.og2.total,,18
37,feature.QMD.managed.985502006,,419
37,feature.Seral.985502006.immature,,420
37,feature.Seral.985502006.mature,,421
37,feature.Seral.985502006.overmature,,422
37,feature.Seral.985502006.regenerating,,23
37,feature.Seral.985502006.young,,24
37,feature.Seral.immature,,420
37,feature.Seral.mature,,421
37,feature.Seral.overmature,,422
37,feature.Seral.regenerating,,23
37,feature.Seral.young,,24
37,feature.SpeciesProp.managed.CW,,411
37,feature.SpeciesProp.managed.HW,,423
37,feature.SpeciesProp.managed.YC,,424
37,feature.Yield.managed.CW,,425
37,feature.Yield.managed.HW,,426
37,feature.Yield.managed.Total,,427
37,feature.Yield.managed.YC,,428
38,feature.Area.managed,,16
38,feature.Area.og1.985502006,,418
38,feature.Area.og1.total,,418
38,feature.Area.og2.985502006,,18
38,feature.Area.og2.total,,18
38,feature.QMD.managed.985502006,,419
